protocol_id,elem_id,pattern,segmentation,who,id
prot-1966--ak--13,i-6352c7354a9558b5,,metadata,,
prot-1966--ak--13,i-4cd3feb7f6ad0401,,metadata,,
prot-1966--ak--13,i-919d46a4a1da0749,,metadata,,
prot-1966--ak--13,i-844429d59c6e98ff,,metadata,,
prot-1966--ak--13,i-dd5c537b33c674ba,,metadata,,
prot-1966--ak--13,i-f6a0fe1776c8a653,,metadata,,
prot-1966--ak--13,i-19f9507590d5c2fe,,metadata,,
prot-1966--ak--13,i-7fa6ab022f5c0119,,note,,
prot-1966--ak--13,i-0c9ad14052559f79,,note,,
prot-1966--ak--13,i-f2b081a981a87b4d,,metadata,,
prot-1966--ak--13,i-c5969c1fc6f2d623,,metadata,,
prot-1966--ak--13,i-4e57308b90f3a659,,metadata,,
prot-1966--ak--13,i-3471866a81c0d0c2,,metadata,,
prot-1966--ak--13,i-0a0a78fa52a998d9,,note,,
prot-1966--ak--13,i-6f5b03d2231ce1d4,,metadata,,
prot-1966--ak--13,i-77010ff82024211a,,note,,
prot-1966--ak--13,i-ddcde14a57a6de1b,,metadata,,
prot-1966--ak--13,i-51be4f73bd49774b,,metadata,,
prot-1966--ak--13,i-682cee2eb1677262,,metadata,,
prot-1966--ak--13,i-f569f4f59319225b,,metadata,,
prot-1966--ak--13,i-171a0c1da035b2dc,,metadata,,
prot-1966--ak--13,i-48b200457f2e72d9,,metadata,,
prot-1966--ak--13,i-365b2227bc344d16,,metadata,,
prot-1966--ak--13,i-3c347886dcdb287d,,metadata,,
prot-1966--ak--13,i-aeb48802d9320fc3,,note,,
prot-1966--ak--13,i-c9bcfa7b812215b5,,note,,
prot-1966--ak--13,i-10c1b7b88f6c8fcc,,metadata,,
prot-1966--ak--13,i-5484e110e6b1ad66,,note,,
prot-1966--ak--13,i-03edc1d07333d3a0,,metadata,,
prot-1966--ak--13,i-09d62020c98b9dfc,,metadata,,
prot-1966--ak--13,i-6bc9b09c0fa1cec6,,metadata,,
prot-1966--ak--13,i-1af772c3b0f8d009,,metadata,,
prot-1966--ak--13,i-32ecb06b7b0f8769,,metadata,,
prot-1966--ak--13,i-31dd66711e836059,,metadata,,
prot-1966--ak--13,i-799f1ca5ba4a8948,,metadata,,
prot-1966--ak--13,i-354792f459160c17,,note,,
prot-1966--ak--13,i-6b523f02e035e0a1,,metadata,,
prot-1966--ak--13,i-79d85607e9d0c714,,note,,
prot-1966--ak--13,i-9a1bb22af2376ac0,,note,,
prot-1966--ak--13,i-286933165e6f8d4d,,metadata,,
prot-1966--ak--13,i-cb393eb0f8f9895f,,note,,
prot-1966--ak--13,i-ca55d8bad659407f,,metadata,,
prot-1966--ak--13,i-d4f6e744627adcaa,,metadata,,
prot-1966--ak--13,i-5feeb440c5caa551,,note,,
prot-1966--ak--13,i-0016e91d01f4f2dd,,metadata,,
prot-1966--ak--13,i-2d59aefd865feab0,,note,,
prot-1966--ak--13,i-c119bb5c3d2a2c03,,metadata,,
prot-1966--ak--13,i-35f3e4d708a1a844,,note,,
prot-1966--ak--13,i-82b9349a7a584a77,,note,,
prot-1966--ak--13,i-6f39009074df5743,,note,,
prot-1966--ak--13,i-6d011ecdedcc7a6b,,note,,
prot-1966--ak--13,i-c5a9bce218c20424,,note,,
prot-1966--ak--13,i-c5b03b8e1ac3147a,,metadata,,
