pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-12ec829ed5796c41,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-795a547d2c8381ce,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-f4f27a3c6c297cda,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-c9787bfca2a49296,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-a8f5452164716999,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-bcee79c394bd9bd3,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-f1c373b889a71748,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-8b69397db24e99d7,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-49129f774fd58239,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-6ba9fcdcfeb134dd,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-73fd96b762661fda,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-454530694f38b930,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-8f67066c45c5893b,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-86dc036925dac9b0,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-3115f4ad94f96f2f,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-bc63f611b9189afb,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-831a540f64b6264c,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-3138fbe4654e2059,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-c644a0d96f6906aa,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-920fbfbc1d8d8bc0,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-2e4e8c08af0caf22,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-6b96c38a19070c92,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-d9b362d20eeeec99,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-ee897800e82e6de4,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-ab0bf7e00551c3a3,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-1ad83c12e1b866e2,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-87aa86fc6b760ed0,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-3c75769c0b4d47a5,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-0eeddfdd4203efed,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-8cfdccfa5f1f047d,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-f16eb370ed1f298d,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-e18cb7f20f3644fd,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-6e542f410e682cca,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-ffaeac9dee7647b3,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-240af544372eb08e,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-34f783e1f4cb8df0,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-9373e283c5152e1f,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-00813500a8ebb797,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-1ed968938882c9d4,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-f69af1bcf56ab924,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-90efaa9d32af6bc9,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-1d739f4845f018e2,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-25af5dec88ca7168,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-9f7ba58476eb2dc9,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-a95a36628bd2c806,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-71d6398e87a1d7dc,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-664c407221dd2be9,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-6d3c1efeecb474e6,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-3a438cdc2a4b1c53,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-579b813747f6ca70,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-a434835a59b24f05,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-10760eb7ac7985a8,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-8f3665903a978827,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-35a356b9005b5e7c,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-ca42a009290cf409,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-5aa45fff03023757,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-d0d05eea3da5d466,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-28bef64eb7e6bd86,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-1bf3660a526a56cd,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-e6d5c3ae3a44edc9,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-43eacc5ebd2bfdc4,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-2571562f42a6a744,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-45ef8aff5f87757a,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-14d8101324342517,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-634cf510dc27c2c2,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-61f5175a98528a70,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-19d06b09eaedb14a,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-5dbb23c270dec027,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-336613a25d4f1a30,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-a9b5d63ebc9609ac,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-61a82791450cd091,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-2a394ba3cf3d28c1,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-663326b1ec3037a3,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-f996b7d3465dac1d,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-20275cb93f86fc6a,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-146d5f52ec5bcb28,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-0697920755cf422c,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-f1858640625c7071,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-6be5efe5707aa5a6,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-bc118e6e46bbc9eb,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-e8834b65dd608c31,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-594c0bab2a99d36b,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-f9635130e0e59db2,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-6dfecfbcf2f76077,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-c8a367e5b6003289,prot-201314--90
fcfff492e00727b6,Stockholm,Helsingfors,i-9cfca44f1d3f4e0e,prot-201314--90
