pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-3125a69858a7f38d,prot-201314--6
fcfff492e00727b6,Stockholm,Helsingfors,i-54281e49d703ead3,prot-201314--6
fcfff492e00727b6,Stockholm,Helsingfors,i-9745acee5f947085,prot-201314--6
fcfff492e00727b6,Stockholm,Helsingfors,i-b877905dc0330eac,prot-201314--6
fcfff492e00727b6,Stockholm,Helsingfors,i-568fff0ca4cecf42,prot-201314--6
fcfff492e00727b6,Stockholm,Helsingfors,i-db57f4f0175243e9,prot-201314--6
fcfff492e00727b6,Stockholm,Helsingfors,i-dd983036971753e2,prot-201314--6
fcfff492e00727b6,Stockholm,Helsingfors,i-aa8f424b9f11d047,prot-201314--6
fcfff492e00727b6,Stockholm,Helsingfors,i-1f11a45ca20790ce,prot-201314--6
fcfff492e00727b6,Stockholm,Helsingfors,i-e0c0581f0bcd6a77,prot-201314--6
