pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-d32ef16153caba41,prot-201314--38
fcfff492e00727b6,Stockholm,Helsingfors,i-e7b0549583701f52,prot-201314--38
fcfff492e00727b6,Stockholm,Helsingfors,i-0928cd34284984b3,prot-201314--38
fcfff492e00727b6,Stockholm,Helsingfors,i-6642fdce010614af,prot-201314--38
fcfff492e00727b6,Stockholm,Helsingfors,i-a2d15eec801ab0ea,prot-201314--38
fcfff492e00727b6,Stockholm,Helsingfors,i-a9451f96ff711fc3,prot-201314--38
fcfff492e00727b6,Stockholm,Helsingfors,i-858d5083e280203b,prot-201314--38
fcfff492e00727b6,Stockholm,Helsingfors,i-002d0e8b45be311a,prot-201314--38
fcfff492e00727b6,Stockholm,Helsingfors,i-8b0a8a19583375b1,prot-201314--38
fcfff492e00727b6,Stockholm,Helsingfors,i-3b82909e8e526e8d,prot-201314--38
fcfff492e00727b6,Stockholm,Helsingfors,i-a2d0d6ba7c8b92b8,prot-201314--38
fcfff492e00727b6,Stockholm,Helsingfors,i-293e4850f5799993,prot-201314--38
fcfff492e00727b6,Stockholm,Helsingfors,i-cd07bd48770d6f31,prot-201314--38
