pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-96f71e2392416b05,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-96489058869266b1,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-1020127c72ac2e4d,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-9d995361c0ede3e2,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-75bb8e91de91f03c,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-22e5fa770906034d,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-ca968f27c8c05e25,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-53bcfd8297d4d20a,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-2ced191853c35c45,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-435bb564b3aadcab,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-a4bcd82d41c632cb,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-8977f26b86750e1f,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-13bc8c786bd4ad5e,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-f539849351673feb,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-bdb922a59248157e,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-661bc28b2c12ca54,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-8c3fe83fbb288e78,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-f7629d7809b33c57,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-c42f9bf7621c94a6,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-42e5e732b04181db,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-3fb154c9449c0797,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-eb6e2d5cf9784d39,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-b197ba8106cb51f3,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-de280f6c4ca16744,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-bab810fc160f7346,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-ac576f803dbf7a5d,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-b37c0af4434bc6ad,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-960cfd845cdd03e5,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-831fe4617ac1d0c5,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-24dfdbd20317f242,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-d4dc2d34b8421f76,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-6e62d2fc2b621022,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-c08f0ccc4c9aef4b,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-551f7c364c2cbb25,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-cf4ef3f61d279d7d,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-3d605fb0025037af,prot-201718--61
fcfff492e00727b6,Stockholm,Helsingfors,i-fe1d7f53b37ee776,prot-201718--61
