pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-33838d6ae105f126,prot-201718--43
fcfff492e00727b6,Stockholm,Helsingfors,i-8c8a12fe447c9820,prot-201718--43
fcfff492e00727b6,Stockholm,Helsingfors,i-a755aed7d55b9db5,prot-201718--43
fcfff492e00727b6,Stockholm,Helsingfors,i-1ef556dd8e2e1592,prot-201718--43
fcfff492e00727b6,Stockholm,Helsingfors,i-ebd91d00fc73bcde,prot-201718--43
fcfff492e00727b6,Stockholm,Helsingfors,i-b16e499e9dd428cc,prot-201718--43
fcfff492e00727b6,Stockholm,Helsingfors,i-32425315cd249e94,prot-201718--43
fcfff492e00727b6,Stockholm,Helsingfors,i-a2b14d963248854f,prot-201718--43
fcfff492e00727b6,Stockholm,Helsingfors,i-8fe610074e750e4b,prot-201718--43
fcfff492e00727b6,Stockholm,Helsingfors,i-788639b988e73525,prot-201718--43
fcfff492e00727b6,Stockholm,Helsingfors,i-618f59cf9040a530,prot-201718--43
fcfff492e00727b6,Stockholm,Helsingfors,i-96df167de997eb3f,prot-201718--43
fcfff492e00727b6,Stockholm,Helsingfors,i-4269582b92e08875,prot-201718--43
fcfff492e00727b6,Stockholm,Helsingfors,i-07271759e32e922c,prot-201718--43
fcfff492e00727b6,Stockholm,Helsingfors,i-8c7bf95a47eae781,prot-201718--43
