pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-ab9625e80efa0f2c,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-afbe24677588595a,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-ba0cecf3e944d05a,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-0da5d8ebdd3948da,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-670ba9641d1c9ed5,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-2f5e6fa26c4e2739,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-90fbff2909bbe224,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-326901f4dbde433f,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-5b0b778f386fe6c3,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-c4b4aebe12c39db6,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-d33ad1da4374c23e,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-a335bb562b41dbfe,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-2b22c182ce331798,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-5ad2453f7f13075e,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-b7bfa3f258d47c45,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-0c15d3bf8ced8248,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-83a03daef5fac589,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-dc88275264088d0d,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-76cb77a073dacb05,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-b9cc9cc7328ac083,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-811a0a907d85bdba,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-76b6b832ceccfc68,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-c962c317e63d5ab1,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-8569555c1abeeec7,prot-201617--67
fcfff492e00727b6,Stockholm,Helsingfors,i-d48423e28b24c99d,prot-201617--67
