pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-f0356076c5724471,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-c9b707eb5dfe6dda,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-1abf433f4149b38b,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-6baca0cd7b0eb085,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-e1f092d657ffddef,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-2951f30581e86e40,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-8f08860a6c062d9c,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-0c56a23f92440422,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-da9897e75f0de325,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-e84e298a29695431,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-97cdc645d7690b0e,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-2d4916c800f1538e,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-8fd6199424d1d4ad,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-846ff5d058d06c1f,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-82390698722de0c9,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-b1ec4babf3c4876f,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-f1a8ff19f899abf3,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-5b9320bbe2ecf1fc,prot-201617--126
fcfff492e00727b6,Stockholm,Helsingfors,i-8549ba624a5a4c58,prot-201617--126
