pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-8be7845332d127e3,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-3fd612a1c09a0e2b,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-6a1b9d5f8f2fdb0e,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-a0b7e16a9591a4a4,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-ecc298e4687d795b,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-73fa7496aa93ba86,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-f27bc851bb9a3d63,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-eb1adda135c58fbd,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-2c1de4d61100d5a1,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-a554428ae546bdc1,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-44e66af5407ec6b7,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-d61898a54a0f73e7,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-165e35cc27db9631,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-ee5f7c78f04a249f,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-1523a90ea4f36788,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-375c8a2b584bed08,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-c1e618265fbd2bfe,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-638fdd1bfe5d3cb0,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-83970d66090861b7,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-d369a876fe2f5ac7,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-6a865f3c8ea73067,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-7c2c75633632640a,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-04b0f488ad8a4d06,prot-201617--75
fcfff492e00727b6,Stockholm,Helsingfors,i-7f1d0a4efeb76ffb,prot-201617--75
