pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-626f02bf59e0afe9,prot-201617--121
fcfff492e00727b6,Stockholm,Helsingfors,i-17ac0a7af236841f,prot-201617--121
fcfff492e00727b6,Stockholm,Helsingfors,i-2a556f17f9490529,prot-201617--121
fcfff492e00727b6,Stockholm,Helsingfors,i-86917d0d20d74c56,prot-201617--121
fcfff492e00727b6,Stockholm,Helsingfors,i-108f3222ebe1a832,prot-201617--121
fcfff492e00727b6,Stockholm,Helsingfors,i-447ffa6756ebfc32,prot-201617--121
fcfff492e00727b6,Stockholm,Helsingfors,i-3eda5111f1cfa1b8,prot-201617--121
fcfff492e00727b6,Stockholm,Helsingfors,i-90f9ac9e07a83b27,prot-201617--121
fcfff492e00727b6,Stockholm,Helsingfors,i-e8ff77934066d37c,prot-201617--121
fcfff492e00727b6,Stockholm,Helsingfors,i-399aaf631890ef3a,prot-201617--121
fcfff492e00727b6,Stockholm,Helsingfors,i-16570faaba363016,prot-201617--121
