pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-8c95d34db9e390f8,prot-201617--9
fcfff492e00727b6,Stockholm,Helsingfors,i-3c9000184840f226,prot-201617--9
fcfff492e00727b6,Stockholm,Helsingfors,i-dd04c3a434130b45,prot-201617--9
fcfff492e00727b6,Stockholm,Helsingfors,i-78ef5c88460cb1bf,prot-201617--9
fcfff492e00727b6,Stockholm,Helsingfors,i-913f7a49c00fad4c,prot-201617--9
fcfff492e00727b6,Stockholm,Helsingfors,i-0168964360b56540,prot-201617--9
fcfff492e00727b6,Stockholm,Helsingfors,i-344559e1691e486e,prot-201617--9
fcfff492e00727b6,Stockholm,Helsingfors,i-b1d920c09e048402,prot-201617--9
fcfff492e00727b6,Stockholm,Helsingfors,i-c1f1c4f4f93b57cb,prot-201617--9
fcfff492e00727b6,Stockholm,Helsingfors,i-5711fb7cea0d20bd,prot-201617--9
fcfff492e00727b6,Stockholm,Helsingfors,i-20d49559da22c521,prot-201617--9
fcfff492e00727b6,Stockholm,Helsingfors,i-fcf4ffe3e5602f6c,prot-201617--9
fcfff492e00727b6,Stockholm,Helsingfors,i-13dfa71977ebf931,prot-201617--9
fcfff492e00727b6,Stockholm,Helsingfors,i-e3b4770bba7c6aae,prot-201617--9
