protocol_id,elem_id,pattern,segmentation,who,id
prot-1946-höst-fk--34,i-73072466510cb198,,metadata,,
prot-1946-höst-fk--34,i-14541b75ef62b75c,,metadata,,
prot-1946-höst-fk--34,i-d592118cbe5ac078,,note,,
prot-1946-höst-fk--34,i-a6277d414bb9f6b1,560e61985149f31c,speech_start,,
prot-1946-höst-fk--34,i-e1c63b711f97c530,,note,,
prot-1946-höst-fk--34,i-ce1856e13ce45cf6,,note,,
prot-1946-höst-fk--34,i-e2e80db8318d9116,,note,,
prot-1946-höst-fk--34,i-408296d66c99e462,,note,,
prot-1946-höst-fk--34,i-af5d79b72446a863,,note,,
prot-1946-höst-fk--34,i-493152a08d54cb64,,metadata,,
prot-1946-höst-fk--34,i-d78c4ca913713e30,,note,,
prot-1946-höst-fk--34,i-a9e6ae9224178d50,,note,,
prot-1946-höst-fk--34,i-f4ed58de28e5a55e,,note,,
prot-1946-höst-fk--34,i-67fe48bb203157fb,,note,,
prot-1946-höst-fk--34,i-b4cfc7b2e283bae4,,metadata,,
prot-1946-höst-fk--34,i-6cdc1cf77178c343,,note,,
prot-1946-höst-fk--34,i-7b400b54bde07a6c,,metadata,,
prot-1946-höst-fk--34,i-851ee9fc95bd88c4,8f6bb79aaba3167f,speech_start,karl_persson_c1d757,
prot-1946-höst-fk--34,i-34cca9f3e4297819,,metadata,,
prot-1946-höst-fk--34,i-b5bc2c94fd47c0e0,,note,,
prot-1946-höst-fk--34,i-ee4090490fb7e76c,8f6bb79aaba3167f,speech_start,ake_holmback_3cac39,
prot-1946-höst-fk--34,i-1ca0e4113f236e81,,note,,
prot-1946-höst-fk--34,i-c6ca02ee56081b8c,,metadata,,
prot-1946-höst-fk--34,i-5f9980a17171f045,,note,,
prot-1946-höst-fk--34,i-fc561569fa0c870a,,note,,
prot-1946-höst-fk--34,i-ae57723a12603c47,,note,,
prot-1946-höst-fk--34,i-d57cb26cde89c47e,,metadata,,
prot-1946-höst-fk--34,i-f3958e4db20c09b7,,metadata,,
prot-1946-höst-fk--34,i-b115f637597a9561,,metadata,,
prot-1946-höst-fk--34,i-1154b62b179dfe72,,metadata,,
prot-1946-höst-fk--34,i-3539a63057076e57,,note,,
prot-1946-höst-fk--34,i-a353610509b71e8b,,note,,
prot-1946-höst-fk--34,i-4801defb3f72c0a4,,note,,
prot-1946-höst-fk--34,i-51a016e36b31ebd8,,note,,
prot-1946-höst-fk--34,i-8464cac67bc56120,,metadata,,
prot-1946-höst-fk--34,i-1da877a853e29372,,note,,
prot-1946-höst-fk--34,i-e5c37d8917df0389,,note,,
prot-1946-höst-fk--34,i-50f42ccb80580838,,note,,
prot-1946-höst-fk--34,i-3ed52ab90fe86796,,metadata,,
prot-1946-höst-fk--34,i-f094986fe46f4a13,,note,,
prot-1946-höst-fk--34,i-19d06bad61df1f09,,note,,
prot-1946-höst-fk--34,i-c30e85dda5f657b9,,note,,
prot-1946-höst-fk--34,i-2cc5ecc87f29c28d,,note,,
prot-1946-höst-fk--34,i-3460323bb4b17abd,,note,,
prot-1946-höst-fk--34,i-4140583a9e97e738,,note,,
prot-1946-höst-fk--34,i-f32a835655de66ad,,metadata,,
prot-1946-höst-fk--34,i-ee97e32afcb84bdb,,note,,
prot-1946-höst-fk--34,i-88d2425df5ef0a01,,metadata,,
prot-1946-höst-fk--34,i-d151a1d457b19f22,,metadata,,
prot-1946-höst-fk--34,i-e2f67d50312b8aaf,,note,,
prot-1946-höst-fk--34,i-660f92c49c93b8b7,8f6bb79aaba3167f,speech_start,karl_wistrand_ca0ba6,
prot-1946-höst-fk--34,i-660f92c49c93b8b7,560e61985149f31c,speech_start,karl_wistrand_ca0ba6,
prot-1946-höst-fk--34,i-26893880ef38fade,,metadata,,
prot-1946-höst-fk--34,i-4350600a47149a94,8f6bb79aaba3167f,speech_start,,
prot-1946-höst-fk--34,i-4350600a47149a94,560e61985149f31c,speech_start,,
prot-1946-höst-fk--34,i-efe855797d95a125,,metadata,,
prot-1946-höst-fk--34,i-131424e4dab3bf1d,,note,,
prot-1946-höst-fk--34,i-3656f419358d181a,,note,,
prot-1946-höst-fk--34,i-cc2cf0d7f9abdd97,,note,,
prot-1946-höst-fk--34,i-350b971f73bbd9a1,,metadata,,
prot-1946-höst-fk--34,i-8bc1fcb6cf17c788,,note,,
prot-1946-höst-fk--34,i-c5886826edff7987,,note,,
prot-1946-höst-fk--34,i-75e744a1b5b83b4d,,note,,
prot-1946-höst-fk--34,i-b2a83d007e57e335,,metadata,,
prot-1946-höst-fk--34,i-279c2f579b760038,,metadata,,
