pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-bb80eeb7bf0c137f,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-5042cd371c5ce367,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-0e951dfb6e1e9c6d,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-ae7986d676edf26b,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-d8d809080280829d,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-e8e6f02a3f4b270c,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-a31675e36caad644,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-f33354b20b58bc4a,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-3d92934cf0782f1b,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-5709be96d8a56f38,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-664629e61c467236,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-c541ab890ef0c154,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-7c1b475f5ff9a7e7,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-ffca229b375a2083,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-fe7277038a0a7a6b,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-14b0c79895f58ef4,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-c1d238d5a03f72c5,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-e4faac5600d50a61,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-3827798aec0452b3,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-50d363dbf25b8eb6,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-5dd0ade0d54dfa63,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-2422c5878463dd29,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-045d340dd3cadcba,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-76e56a2381ec76d8,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-1dc77954cd40bc86,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-86312fd9db5ce108,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-caa827d9a5adb13a,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-882d44bd266c6fc4,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-d7b0e5717dc56b84,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-9e3a249aecf6cb6c,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-bc972dfa78e2efe0,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-7aa687c2b4ab025e,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-6e93ea339367d8b4,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-6060d53a7b0f1902,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-64cfa7c6be1089f6,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-f53d9ba11e0814f2,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-1dd2209d192e794a,prot-200001--57
fcfff492e00727b6,Stockholm,Helsingfors,i-5fb01b33fccb4cbc,prot-200001--57
