pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-5a8e712141b959b5,prot-200001--26
fcfff492e00727b6,Stockholm,Helsingfors,i-7fdfbd9c406b9527,prot-200001--26
fcfff492e00727b6,Stockholm,Helsingfors,i-6a3850db6b36224c,prot-200001--26
fcfff492e00727b6,Stockholm,Helsingfors,i-3561e36de3a90a0d,prot-200001--26
fcfff492e00727b6,Stockholm,Helsingfors,i-61ab72282a0de64b,prot-200001--26
fcfff492e00727b6,Stockholm,Helsingfors,i-495d4d76f729c336,prot-200001--26
fcfff492e00727b6,Stockholm,Helsingfors,i-3e93a43c6eeb5065,prot-200001--26
fcfff492e00727b6,Stockholm,Helsingfors,i-23b0eeae3a61adcd,prot-200001--26
fcfff492e00727b6,Stockholm,Helsingfors,i-b69634bd3f888143,prot-200001--26
fcfff492e00727b6,Stockholm,Helsingfors,i-568a6f7bf5e815e7,prot-200001--26
7090e83bd0c0a3da,   , ,i-9ecbc8737806ce41,prot-200001--26
