pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-090c6abb6a2e4800,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-275107320471cb95,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-3c753deafd767044,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-5331a249b6847fd2,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-c93f6378147e053a,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-760b02d35b0c8ef4,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-a7466b26ee2cbb86,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-3c3455a800a78f08,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-e72beddb441f4ea6,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-5ddb5c188a02dc73,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-ae7d0675962d29ae,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-5ca8a346896ee19e,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-9183d4ba9bd5161e,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-7dd922230bf2e23b,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-ff34667d59c20f5f,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-b0f9bd5b00520989,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-fa0298f71e235127,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-50221b619885f2d0,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-e02e0288d7ff06a6,prot-200001--95
7090e83bd0c0a3da,     , ,i-f4b3e1c599fc806d,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-85397e279532092a,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-ba7bd50ac5fcfdba,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-be81b3ff8b0895d6,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-fae303e1050302fa,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-c29cc2aa5d9ee76c,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-35a8e45b8057e1a6,prot-200001--95
fcfff492e00727b6,Stockholm,Helsingfors,i-81b4c397141153cf,prot-200001--95
