swerik_id,link,place
i-8Sfdzfh16tWKAL6C7NCcA5,http://www.wikidata.org/entity/Q10570636,Luleå domkyrkoförsamling
i-8SgJr7Fh2wHvpiHuxKxnGo,http://www.wikidata.org/entity/Q2167,Lund
i-8T2qZ69vkFoKFQnbdNC9T5,http://www.wikidata.org/entity/Q10712701,Vantörs församling
i-8TzJUUwB2wuYC3KT53XoK5,http://www.wikidata.org/entity/Q10542102,Jönköpings Kristina församling
i-8U8xY47C91CXVQWd4TYDYv,http://www.wikidata.org/entity/Q10546040,Klara församling
i-8UUJ71h6gNwWtDkqJCDDTY,http://www.wikidata.org/entity/Q25412,Västerås
i-8UUhozrAsny74aYzPP1PRp,http://www.wikidata.org/entity/Q10549658,Kräcklinge församling
i-8UiGNe8qttqCLGPToTS7Qb,http://www.wikidata.org/entity/Q10507662,Gothems församling
i-8UonH2eeuY7NeqeTXmqFHk,http://www.wikidata.org/entity/Q25413,Linköping
i-8V88s3WbNZU98tiN5fipnr,http://www.wikidata.org/entity/Q10562522,Lindesbergs församling
i-8V9rz1DAk7BXrD9Xd2WbaB,http://www.wikidata.org/entity/Q10715942,Virestads församling
i-8VMVm6rDXcdZ4KeTzeZfrG,http://www.wikidata.org/entity/Q1754,Stockholm
i-8Vbj5BakGvEscM511biBt4,http://www.wikidata.org/entity/Q1754,Stockholm
i-8VktB9k3RQP3f855b5miQr,http://www.wikidata.org/entity/Q10673010,Sofia församling
i-8VsfxTDe2G4GaxT4mL9cj9,http://www.wikidata.org/entity/Q10613018,Oskarshamns församling
i-8WGMX6q7rMnCgERJgAW1Cm,http://www.wikidata.org/entity/Q10543880,Karlskrona stadsförsamling
i-8WwbpBFcyNSytAMDhivg3U,http://www.wikidata.org/entity/Q10505468,Glimåkra församling
i-8Xg6rQ1B7v8aCzfZ3Jki9R,http://www.wikidata.org/entity/Q2167,Lund
i-8YUu6FdSHbMaWxHkRan8Va,http://www.wikidata.org/entity/Q10499284,Fritsla församling
i-8YuxUyGc2HnpesE4HZAcZz,http://www.wikidata.org/entity/Q51527849,Dalbyö gård
i-8ZMD47dtuvR29z3Y6yqcHd,http://www.wikidata.org/entity/Q10543880,Karlskrona stadsförsamling
i-8ZNJWsBMhAczaaMoTcJqRT,http://www.wikidata.org/entity/Q10683679,Sundals-Ryrs församling
i-8aNTXCV4f9MdU7Dz15ZXyB,http://www.wikidata.org/entity/Q21667344,Skarpnäcks distrikt
i-8aRYky4TpS4QHgAq3T2UeN,http://www.wikidata.org/entity/Q10475816,Domkyrkoförsamlingen i Göteborg
i-8ai3xeYnq1YhhbULiQGqVW,http://www.wikidata.org/entity/Q10649998,Ravlunda församling
i-8aihZN7cw4opEHkSafGqrr,http://www.wikidata.org/entity/Q25286,Uppsala
i-8avZhXpK1G1Vfd21TjUnQE,http://www.wikidata.org/entity/Q3433770,Adolf Fredriks församling
i-8bCQKT71VdBcHzz8yFjbEs,http://www.wikidata.org/entity/Q10570636,Luleå domkyrkoförsamling
i-8cB9HzwUC3zBvWCxe32vRE,http://www.wikidata.org/entity/Q1001905,Eksjö
i-8cFSCdWjvpDgozuk8RHZyW,http://www.wikidata.org/entity/Q10433171,Borgholms församling
i-8cgQaRVSjvLQnrXNsayUYi,http://www.wikidata.org/entity/Q10585156,Mikaels församling
i-8cj54b7ZCyYib8TeKZQQkx,http://www.wikidata.org/entity/Q10595657,Nedertorneå-Haparanda församling
i-8dhXgrUShJSTmoPcB9FfMi,http://www.wikidata.org/entity/Q1754,Stockholm
i-8e97Z8CH9cGtDJXCnfJMMg,http://www.wikidata.org/entity/Q10706545,Turinge församling
i-8f854Dq4Vwz1HYKU3MS3A1,http://www.wikidata.org/entity/Q2687722,Nättraby
i-8fp2gLHtWqnYwFqeVLu5w8,http://www.wikidata.org/entity/Q10659387,S:t Görans församling
i-8fxf9AH1EPkLcr1KXLyP6o,http://www.wikidata.org/entity/Q10602185,Nordmalings församling
i-8g3J5JC2XCnPcVSbLrtfED,http://www.wikidata.org/entity/Q10716051,Visby domkyrkoförsamling
i-8g7tkLoFt2CYuwnZ9S6E8h,http://www.wikidata.org/entity/Q10543859,Karlskoga församling
i-8gctUNkYspGPsGRN9k9THU,http://www.wikidata.org/entity/Q10710237,Uppsala domkyrkoförsamling
i-8gjMKxh9NN6zsdWahXvzZy,http://www.wikidata.org/entity/Q1017138,Burträsk
i-8gzBExXmQ6zL4aUsbZEEE8,http://www.wikidata.org/entity/Q10578167,Masthuggs församling
i-8hVM83QA7RPKjxXQwKd7qt,http://www.wikidata.org/entity/Q10709801,Ununge församling
i-8hWjRvrqaLmhnrLHobBLNN,http://www.wikidata.org/entity/Q2211,Malmö
i-8hbtm9KucfGfaPK5cNq1e1,http://www.wikidata.org/entity/Q10576133,Malmö S:t Petri församling
i-8ixgVUJPYkLqwsarvdNvuT,http://www.wikidata.org/entity/Q10546040,Klara församling
i-8j7N4mbuYqbcGjhsXvB9vX,http://www.wikidata.org/entity/Q10704894,Trollhättans församling
i-8j82sF4GCnjMnUGPxpkSC1,http://www.wikidata.org/entity/Q10406815,Alsters församling
i-8jYVPLDFthDkyj9gDfqNy4,http://www.wikidata.org/entity/Q25287,Göteborg
i-8jhSvbLs5Xp6gskAn1e2qR,http://www.wikidata.org/entity/Q10567892,Lits församling
i-8kjX8VM7z6VKtmJHMfmeZb,http://www.wikidata.org/entity/Q10500877,Färnebo församling
i-8kujzKNAxDYBBz7N5bgmjC,http://www.wikidata.org/entity/Q54769,Karlshamn
i-8mhaphZArNg1aNqvtETgFn,http://www.wikidata.org/entity/Q10493877,Falu Kristine församling
i-8mtPnAbP2yaaHJEtfDSHJM,http://www.wikidata.org/entity/Q94385,Stockholm
i-8n3ZdA73THFzP5Qip9czVA,http://www.wikidata.org/entity/Q10714734,Vetlanda församling
i-8n8xwFFPCssNRGBBhenwTs,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-8nKxVvm6yCoGDbkYmHrjBg,http://www.wikidata.org/entity/Q10726050,Ärla församling
i-8nZWeqDZ1EQukJx25JyrWc,http://www.wikidata.org/entity/Q10431937,Boda församling
i-8oTiRh5LRVoj5o7VSbriF,http://www.wikidata.org/entity/Q10508455,Grava församling
i-8oYFzY7mtnexGuBWwwEGt,http://www.wikidata.org/entity/Q10546040,Klara församling
i-8pJuJ7cpFV75dB4vcHCzJA,http://www.wikidata.org/entity/Q10509091,Grums församling
i-8pbX6LRKzxvUdbXMazCxto,http://www.wikidata.org/entity/Q10707908,Täby församling
i-8q84CfWpoFkjGhrjKmh5nV,http://www.wikidata.org/entity/Q610146,Nykvarn
i-8rBHrEZkZ7ACGd4xuaStuB,http://www.wikidata.org/entity/Q3588743,Norrtälje
i-8s82sZqLm7pvUHTtpv2LZG,http://www.wikidata.org/entity/Q54006791,Jakob och Johannes församling
i-8t1d1pjJMRNbvfdj1Kusb7,http://www.wikidata.org/entity/Q10496880,Floda församling
i-8tziXSxDrWMyeBSfxeQR2U,http://www.wikidata.org/entity/Q10530891,Hyringa församling
i-8wXxnHnnptRtNwUBmBHP8W,http://www.wikidata.org/entity/Q21166,Skövde
i-8wbMeTkVReRz8W8ow2uEho,http://www.wikidata.org/entity/Q4973721,Bromma församling
i-8xJdTZwSqZSytpZc9s1P2M,http://www.wikidata.org/entity/Q25287,Göteborg
i-8xx95YKLjMC83YPJobGgTT,http://www.wikidata.org/entity/Q11057477,Lidingö församling
i-8yGuNy24hvMd2Z2td7mHze,http://www.wikidata.org/entity/Q10612973,Oscars församling
i-8yQhUdz9Nx88HudKyzraDE,http://www.wikidata.org/entity/Q10612973,Oscars församling
i-8yrd8fXpNiYeshuJ9CBor8,http://www.wikidata.org/entity/Q10601893,Nora bergsförsamling
i-8zen6gqoJKVpG7SVBDYFet,http://www.wikidata.org/entity/Q10430448,Bjälbo församling
i-8zp4he8AQrCEaqtn8kZcTc,http://www.wikidata.org/entity/Q59101,Narvik
i-913aYXEiAr4Brs26JsKve9,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-9176GQUFtfs5bLdpQnVS9M,http://www.wikidata.org/entity/Q10531743,Härnösands domkyrkoförsamling
i-91SAXsUbmLaUj8YfQKHZ1n,http://www.wikidata.org/entity/Q10707908,Täby församling
i-92St7w7rocnbikt1wMWuD9,http://www.wikidata.org/entity/Q1754,Stockholm
i-92j4c5FkzDFwghYzLG8fVq,http://www.wikidata.org/entity/Q10497170,Fläckebo församling
i-92m93tAMUTKkSzFCqeubqH,http://www.wikidata.org/entity/Q1754,Stockholm
i-941xKVssAyrgTFNe9CECJQ,http://www.wikidata.org/entity/Q10436385,Brunnby församling
i-943UoRGNRSGAMuf3ei1pAs,http://www.wikidata.org/entity/Q10688983,Södra Sallerups församling
i-94a67izxUsoBkEgSVVeZQK,http://www.wikidata.org/entity/Q26152,Växjö
i-95K5z35tn37uoiYoUqCBaa,http://www.wikidata.org/entity/Q10540795,Jonstorps församling
i-967Q9DmWbuMgaG62XNQNDR,http://www.wikidata.org/entity/Q54344,Skellefteå
i-96hHV3ALkrSUzCixZLWNaR,http://www.wikidata.org/entity/Q10520534,Helsingborgs Gustav Adolfs församling
i-96nBSnmqsaHst62vebU4eB,http://www.wikidata.org/entity/Q10602615,Norra Vrams församling
i-97rkoRdFr5kvGgE9yZ7fBW,http://www.wikidata.org/entity/Q10714734,Vetlanda församling
i-98N1HMQdQDhWnDhpZoi1by,http://www.wikidata.org/entity/Q10576132,Malmö S:t Pauli församling
i-98YmR9vAxCy513DNUvVDH5,http://www.wikidata.org/entity/Q10543924,Karlstads domkyrkoförsamling
i-99Gtnfkc7dLsyQohEJEYBn,http://www.wikidata.org/entity/Q54006791,Jakob och Johannes församling
i-99KJS3F82n3svGRv82RqRZ,http://www.wikidata.org/entity/Q10716128,Vislanda församling
i-99ornwsfDdeiuFqfTPvwWz,http://www.wikidata.org/entity/Q10495152,Filipstads församling
i-9ASkBXA9k1EGNEuvr3rVgj,http://www.wikidata.org/entity/Q7061201,Skodsborg
i-9B4d4a6UtqsapvnQkHRiBw,http://www.wikidata.org/entity/Q3240427,Härnösand
i-9ByMxGpDUrswk5Kmko1dAC,http://www.wikidata.org/entity/Q21165,Falköping
i-9Bz6eD77dbibFG3TqSJZ4u,http://www.wikidata.org/entity/Q10543924,Karlstads domkyrkoförsamling
i-9C6mLQs4QzU7geZ2uSMUpe,http://www.wikidata.org/entity/Q1485924,Töreboda
i-9CjDazXFvzcWCxA6Zkewr1,http://www.wikidata.org/entity/Q10602802,Norrköpings Matteus församling
i-9DETYuf2xa4o1AQ7HpbNMT,http://www.wikidata.org/entity/Q990076,Djursholm
i-9Dgk5sb8PfHwvFgn8agAfm,http://www.wikidata.org/entity/Q10562781,Linköpings S:t Lars församling
i-9EKrgr3Ba4x3Qu2BozYUEA,http://www.wikidata.org/entity/Q54756,Sandviken
i-9EVBHH2xJEGMABgsX8L45Q,http://www.wikidata.org/entity/Q10705433,Tryde församling
i-9FLyBDaVeYA1bbxCdRsmNS,http://www.wikidata.org/entity/Q6154900,Jankowice
i-9FaEFPLt3oQFHYZzfytdP2,http://www.wikidata.org/entity/Q10475816,Domkyrkoförsamlingen i Göteborg
i-9GJTh6Ygp8gnwvQy8xcnJd,http://www.wikidata.org/entity/Q10727739,Ösmo församling
i-9GJUYyk1FqrAw36gAt5V7H,http://www.wikidata.org/entity/Q842877,Furusund
i-9HcVjqUUaRi25byWTYJ6eH,http://www.wikidata.org/entity/Q10436974,Brännkyrka församling
i-9J1gmLVJSnGBRMzrAVvtvR,http://www.wikidata.org/entity/Q1754,Stockholm
i-9J6rjw3utcJATqZ2vfEqtx,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-9MFHjq6CgKrRzcV8mJqNJd,http://www.wikidata.org/entity/Q10480202,Eftra socken
i-9My6zQNwR987YADn41a1Q6,http://www.wikidata.org/entity/Q10511165,Gustav Vasa församling
i-9NFp9L9xoNGpV3XBh2fHox,http://www.wikidata.org/entity/Q26040,Borås
i-9NyAqYQHXK6ctRb6HgHd9R,http://www.wikidata.org/entity/Q10700577,Tosterups församling
i-9NzPe84PpTkZS9PGFEPbNv,http://www.wikidata.org/entity/Q10512441,Gävle församling
i-9PLN35eAW11kpHa4aVJ25k,http://www.wikidata.org/entity/Q3438210,Maria Magdalena församling
i-9Q45RD3uYLp3AUHrZrQV3T,http://www.wikidata.org/entity/Q10520535,Helsingborgs Maria församling
i-9QCqayEzEwDSfgWUUHHs92,http://www.wikidata.org/entity/Q10531964,Håbols församling
i-9QQ4cnXFLEnLvTUUTUWU1C,http://www.wikidata.org/entity/Q25579,Umeå
i-9QdPzWQizWUzv1EJz5xBUH,http://www.wikidata.org/entity/Q10670714,Skultuna församling
i-9RLcUvCSHfkEBCw4ME8ju8,http://www.wikidata.org/entity/Q10718088,Västerås domkyrkoförsamling
i-9Rm6Eb5yMkktw53BMFCfU1,http://www.wikidata.org/entity/Q10497297,Fole församling
i-9SHnAjHpLBQfhwqrNpggaV,http://www.wikidata.org/entity/Q54006791,Jakob och Johannes församling
i-9SmZvBQ1JjEVvKGU1wJV8V,http://www.wikidata.org/entity/Q10658553,Rättviks församling
i-9T1VcZJygBvugYuUMzkGjn,http://www.wikidata.org/entity/Q10532453,Högås församling
i-9T9bti79sN5bBcZ1cgwb6q,http://www.wikidata.org/entity/Q10568302,Ljungarums församling
i-9TrnWeXFDK3Uh1XKbxtcmy,http://www.wikidata.org/entity/Q57234599,Alingsås stadsförsamling
i-9UANgY6uSfiLVzstXMbEPV,http://www.wikidata.org/entity/Q10650858,Remmene församling
i-9UYqycUkhn1ehSciZgSn6m,http://www.wikidata.org/entity/Q10602596,Norra Unnaryds församling
i-9VXiGjcrFsmLfrPh2SM3RV,http://www.wikidata.org/entity/Q10613683,Oxie församling
i-9W12Gpcqc3ogLGL4GEzLTs,http://www.wikidata.org/entity/Q10543924,Karlstads domkyrkoförsamling
i-9WD2S5rDe1yyGDE3dzu9jo,http://www.wikidata.org/entity/Q18290492,Hamrånge församling
i-9X2XYXPBTEhd3dVshQ4PFJ,http://www.wikidata.org/entity/Q10718036,Västerviks församling
i-9XHDwtcK1WinGBgwCyQx4G,http://www.wikidata.org/entity/Q1754,Stockholm
i-9XMd1rpWw6C27numwL2pi2,http://www.wikidata.org/entity/Q4973721,Bromma församling
i-9XuHqsad9Y4ZuW7LJvmnDf,http://www.wikidata.org/entity/Q10509739,Gränna stadsförsamling
i-9Y4xyA9x1QxKAxWcTDiJ57,http://www.wikidata.org/entity/Q1808866,Västra Frölunda
i-9YHBfyjymitTPr4vy99fRs,http://www.wikidata.org/entity/Q10727452,Örebro Nikolai församling
i-9YdjuCLZM3rAee4wYQN5wp,http://www.wikidata.org/entity/Q10525318,Holms församling
i-9Yj3oznPw2R7BCssHu4Mfe,http://www.wikidata.org/entity/Q54006791,Jakob och Johannes församling
i-9ZJEdfip5n7qwmSL2BfYSA,http://www.wikidata.org/entity/Q10713216,Varvs församling
i-9b5dygstFooeZAKETPPzo2,http://www.wikidata.org/entity/Q254017,Virserum
i-9bDkAhuLUrj8UwYGXuiCfH,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-9cPaRoHDR9DLsNoEfU1LNN,http://www.wikidata.org/entity/Q10690716,Tanums socken
i-9cYsFuLsrAUioQXvcyUNgJ,http://www.wikidata.org/entity/Q10612973,Oscars församling
i-9csSHEDuiLf5skfsfkp1Ub,http://www.wikidata.org/entity/Q10727562,Örgryte församling
i-9csrSsTp3kPVAcfCYPLzkX,http://www.wikidata.org/entity/Q11057477,Lidingö församling
i-9dA83pW6aqwpFAFbEVXFAS,http://www.wikidata.org/entity/Q10673010,Sofia församling
i-9dSPCGCoE69Vw6g6QAmPNz,http://www.wikidata.org/entity/Q10419122,Asarums församling
i-9fDXbKSL4EGWadJh9sRFip,http://www.wikidata.org/entity/Q654268,Oskarshamn
i-9faG75S9uS5dwmJ9GTvda1,http://www.wikidata.org/entity/Q10553938,Landskrona församling
i-9fibvuHttW7hnzuhVZKV7i,http://www.wikidata.org/entity/Q10576133,Malmö S:t Petri församling
i-9fnjME1eW8K8kyikqsAoDW,http://www.wikidata.org/entity/Q11056762,Boo församling
i-9gw6tCpchuRJcG4S3PU6wP,http://www.wikidata.org/entity/Q10432594,Bollnäs församling
i-9hG74ML7xpYycy9PPPCLrq,http://www.wikidata.org/entity/Q25413,Linköping
i-9hGKtwhDVvJSEkq4CXz1ii,http://www.wikidata.org/entity/Q21167,Enköping
i-9hXFBy6ojwu8oqarGUPSqM,http://www.wikidata.org/entity/Q10546040,Klara församling
i-9iEQVLNm6X7rUXvq9ydNgk,http://www.wikidata.org/entity/Q3433770,Adolf Fredriks församling
i-9idAyFKDmaYR8KCqbRYowd,http://www.wikidata.org/entity/Q10430686,Björna församling
i-9ig2PDavZA2bYmLyk9DYjw,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-9ih4smVvRYKCMas4i52Xiw,http://www.wikidata.org/entity/Q1754,Stockholm
i-9iqLBgdAYEoR244dkazyYj,http://www.wikidata.org/entity/Q84495366,Hägerstens östra kyrkobokföringsdistrikt
i-9jKVe9z33h622yznGX79gp,http://www.wikidata.org/entity/Q10493877,Falu Kristine församling
i-9jUGmzGyHsdf8ZZxHz35xE,http://www.wikidata.org/entity/Q10670549,Skrea församling
i-9jbeXPGrQfxx5oSytp9bfF,http://www.wikidata.org/entity/Q10571845,Längbro församling
i-9jhvJdksrB87LGgUuY4HrE,http://www.wikidata.org/entity/Q10691869,Tegneby församling
i-9jmWzNfPHSQcWxQe8zYvPU,http://www.wikidata.org/entity/Q26152,Växjö
i-9jz5ycDdUNuEbuww4Ui1YW,http://www.wikidata.org/entity/Q10509732,Gränna församling
i-9kQEhG7b4RhJm3feAQj7DQ,http://www.wikidata.org/entity/Q10601900,Nora församling
i-9kWc6wneUpBp61seLvVTr9,http://www.wikidata.org/entity/Q10701736,Trelleborgs församling
i-9kxSuouuwmqt1Fib8fHVwA,http://www.wikidata.org/entity/Q10727451,Örebro Olaus Petri församling
i-9mhZBB7AP9JCjQVZJRGsGS,http://www.wikidata.org/entity/Q54757,Visby
i-9miqvNzN384nNnNXeuVKVu,http://www.wikidata.org/entity/Q10511165,Gustav Vasa församling
i-9mpjL7WndAk2vS1p76SEft,http://www.wikidata.org/entity/Q10405170,Algutsrums församling
i-9od8XMMEFpuGQ58mq2Csw5,http://www.wikidata.org/entity/Q10678567,Stenkyrka församling
i-9osx7gdXCsvHnf1J7JQnnY,http://www.wikidata.org/entity/Q427991,Lomma kommun
i-9oymRiJJCuDafQz6ywVqQ4,http://www.wikidata.org/entity/Q1754,Stockholm
i-9p3zYcCAyeaFU6YTz9qtsw,http://www.wikidata.org/entity/Q10717966,Västerleds församling
i-9pZ6GzfD2R22bxSydJmuYz,http://www.wikidata.org/entity/Q10418990,Arvika Östra församling
i-9pniEQjQ1nuD311D7jnQjy,http://www.wikidata.org/entity/Q1754,Stockholm
i-9pqBScm7qEYTEwntKZpTiM,http://www.wikidata.org/entity/Q1754,Stockholm
i-9sCRQAt7PK4FUgLX6kWCiK,http://www.wikidata.org/entity/Q11055413,Vårdinge församling
i-9tSgmQkmz5TxiEpuaWLf1v,http://www.wikidata.org/entity/Q3427889,Katarina församling
i-9tTQQwvoxmXJiQfaNwGXL4,http://www.wikidata.org/entity/Q29988,Lidköping
i-9uQZPc39YosBbFHGUtpYgf,http://www.wikidata.org/entity/Q10727562,Örgryte församling
i-9vF9GLoMDyn8Hpm8LBX7nv,http://www.wikidata.org/entity/Q10496064,Fjällsjö församling
i-9vMXbtY8tuv8GJ8te4me1T,http://www.wikidata.org/entity/Q10602683,Norrahammars församling
i-9vaPeJXzHNY4GewzmyfoX1,http://www.wikidata.org/entity/Q10595631,Nederkalix församling
i-9vzvR7ubRqamDbtf3hFRAW,http://www.wikidata.org/entity/Q948117,Mariestad
i-9wDWXwUuXhtHCJJVpBsxrn,http://www.wikidata.org/entity/Q10568957,Lokrume församling
i-9wF1b38LpGCCCg2P4b8nS1,http://www.wikidata.org/entity/Q10612973,Oscars församling
i-9wGNq3SSwPyfuXoCASDnJr,http://www.wikidata.org/entity/Q1754,Stockholm
i-9wN2nfyUfzSDZicp5e3dkR,http://www.wikidata.org/entity/Q2258739,Hultafors
i-9wV4fcZuqie3Ynp8i4E2mo,http://www.wikidata.org/entity/Q26521,Halmstad
i-9wYeeuP3RWB6bA1svcTBE,http://www.wikidata.org/entity/Q1754,Stockholm
i-9wuGFV27d4wT614qHyapco,http://www.wikidata.org/entity/Q10543924,Karlstads domkyrkoförsamling
i-9xcTdsAB236nR9jJ9qZKvV,http://www.wikidata.org/entity/Q10543836,Karlshamns församling
i-9xnJYWRw1BWmFV8LVCC5EH,http://www.wikidata.org/entity/Q10612973,Oscars församling
i-9zRsgfuWT8wBQjciJNTNXW,http://www.wikidata.org/entity/Q1754,Stockholm
i-9zVzWnoioAar55EeacA9wU,http://www.wikidata.org/entity/Q10718570,Växjö församling
i-9zXKiuNmSKJDEsoG3gjATF,http://www.wikidata.org/entity/Q10478702,Dörby församling
i-9ze7Agfk3sUS4gjAyEcBRi,http://www.wikidata.org/entity/Q10533556,Idenors församling
i-A1DmMyDvHEJCw6gARxn6Ev,http://www.wikidata.org/entity/Q10543836,Karlshamns församling
i-A1YdRbL2UQ3JDchun7nahz,http://www.wikidata.org/entity/Q10438113,By församling
i-A1rXJfgfS6b5QQQgwn3Jm8,http://www.wikidata.org/entity/Q406556,Marstrand
i-A2SKxkXq7pZ5UV2ssX3g5g,http://www.wikidata.org/entity/Q10576133,Malmö S:t Petri församling
i-A37vmFDFqtaNCP1Zn7USP4,http://www.wikidata.org/entity/Q10417106,Arbrå församling
i-A4jkDhz3Qhq16rRWcenUbw,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-A57rs3Py2LnxnU1a4DJZfR,http://www.wikidata.org/entity/Q10709189,Umeå landsförsamling
i-A5JQXuHfaRp4u95HrYD9gd,http://www.wikidata.org/entity/Q10539290,Jakobs församling
i-A6HKJELS9dEVb676FNQ5tp,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-A6gx9dK7mRxJPJ5JedE7Z,http://www.wikidata.org/entity/Q10670076,Skeppsholms församling
i-A7oyGrcQCHCGYURTKKXFvN,http://www.wikidata.org/entity/Q10521833,Hemse församling
i-A8LJ4FrqJ35S8tKsgfukzY,http://www.wikidata.org/entity/Q10708421,Uddevalla församling
i-A8WYbyYxrhjfUex6Z8WMVq,http://www.wikidata.org/entity/Q2253528,Kungsbacka församling
i-A8WzRmo8WwUKmVmAJX9cLc,http://www.wikidata.org/entity/Q10480523,Ekeby församling
i-A9Ayvp3K9sd8Pmw311ondn,http://www.wikidata.org/entity/Q25411,Helsingborg
i-A9gFi7dPaz2uAdYRAB5NBW,http://www.wikidata.org/entity/Q10712922,Varbergs församling
i-A9vqDKZAyWHDYBf3ZrGCYN,http://www.wikidata.org/entity/Q10406788,Alsike församling
i-AAGtAmKub2DD5pa6CPqaxW,http://www.wikidata.org/entity/Q10556742,Leksbergs församling
i-AAqwCtq1uiCsRVNQ99pvu2,http://www.wikidata.org/entity/Q10656780,Ronneby församling
i-ABFN9YRCJxWR5CQLV4KEKc,http://www.wikidata.org/entity/Q4973721,Bromma församling
i-ABHqHPdDMU18oR56JBTLbP,http://www.wikidata.org/entity/Q10621388,Partille församling
i-ABaSrrbKvV3cZxEgs6yiWG,http://www.wikidata.org/entity/Q10656780,Ronneby församling
i-AC8RFPqgo4aFfG6KooA2u5,http://www.wikidata.org/entity/Q10710237,Uppsala domkyrkoförsamling
i-ACVAPuDAAVNFDcYqCfRkK,http://www.wikidata.org/entity/Q10543924,Karlstads domkyrkoförsamling
i-ACY8pQ3rqhZBZFNjZVeYJU,http://www.wikidata.org/entity/Q10499629,Fränninge församling
i-AD4PVxoWFJ5WK9APNtM5vP,http://www.wikidata.org/entity/Q10612957,Oscar Fredriks församling
i-ADcRhddZxegj2BX4Abux5i,http://www.wikidata.org/entity/Q10710237,Uppsala domkyrkoförsamling
i-ADwpi5gosLNrj8eqtdXe6o,http://www.wikidata.org/entity/Q10604367,Nybro församling
i-AEuL1tZkLG8yisHEPTUMjg,http://www.wikidata.org/entity/Q13383459,Nacka
i-AFKRuqw65ewVGnDdU6pKeD,http://www.wikidata.org/entity/Q10551228,Kvänums församling
i-AFUc4j3t58ghU1eJpFnKLi,http://www.wikidata.org/entity/Q54769,Karlshamn
i-AFafkqp43qaf9gEGTZMMhQ,http://www.wikidata.org/entity/Q120021928,Skrukarp
i-AFqenDANYsfYo9enniesNh,http://www.wikidata.org/entity/Q26521,Halmstad
i-AGERzDgeCK5wHu4VB6sv87,http://www.wikidata.org/entity/Q10713238,Vasa församling
i-AGZfiA6EHSwo3gcCJR2xiv,http://www.wikidata.org/entity/Q10508518,Grebo församling
i-AJCahuHrtMzn7qwctgkSw7,http://www.wikidata.org/entity/Q1478888,Färjestaden
i-AJXktptSRuni1fw754JqsT,http://www.wikidata.org/entity/Q10426434,Barkåkra församling
i-AJYMmToguz9cYJxmuCbrBw,http://www.wikidata.org/entity/Q10728425,Östra Tollstads församling
i-AL1CrNrpoub4xWW7MHUhYk,http://www.wikidata.org/entity/Q10575367,Magra församling
i-ALVd7VosM3XKaoWie25FK8,http://www.wikidata.org/entity/Q10570835,Lunds domkyrkoförsamling
i-ALf1dLQQ1zU42JvCjYwPAf,http://www.wikidata.org/entity/Q10726105,Äspö församling
i-AM9FiHBfEfHmx9V5MLBTSB,http://www.wikidata.org/entity/Q10563269,Lista församling
i-AMJmTeTPRiL1USX39mHZ6w,http://www.wikidata.org/entity/Q1754,Stockholm
i-AMWvsAmfXhcB7kDsWLx8qY,http://www.wikidata.org/entity/Q10555268,Laxarby församling
i-ANAEMQsmJiYPJ3EqincHey,http://www.wikidata.org/entity/Q10602555,Norra Sandsjö församling
i-ANiCfxVv7RGYGKMSeQiRq,http://www.wikidata.org/entity/Q10708393,Ucklums församling
i-AQM8mzde8ixYG8gZEV93F4,http://www.wikidata.org/entity/Q10670430,Skoklosters församling
i-ARPckKnLjiLq7mJ1r6Psod,http://www.wikidata.org/entity/Q10728500,Östra Ämterviks församling
i-ARSF9aBhDAbqejYY3uDE6X,http://www.wikidata.org/entity/Q910007,Drottningholm
i-ARhFvspt3bc1nQS2KaREWV,http://www.wikidata.org/entity/Q10669768,Skara stadsförsamling
i-ASZGAumSZoEqnNdy4PgJAw,http://www.wikidata.org/entity/Q220,Rom
i-ATZej4sqnWosVieztaCqD4,http://www.wikidata.org/entity/Q10704894,Trollhättans församling
i-ATcwa3wSYttW59H6uu1PFg,http://www.wikidata.org/entity/Q10601462,Njutångers församling
i-AUCKptBWsFh38KS56FBcnz,http://www.wikidata.org/entity/Q26476,Sundsvall
i-AUS3xJ5viRWXYnDpt66BXU,http://www.wikidata.org/entity/Q10590302,Munkfors församling
i-AUiKAHUouizyVHGxxpPv52,http://www.wikidata.org/entity/Q10717379,Vänge församling
i-AUmBd8T8oEP8tVpZMy3qz4,http://www.wikidata.org/entity/Q10542836,Kalmar domkyrkoförsamling
i-AUocZy5YDqXmCwrRq6eGaW,http://www.wikidata.org/entity/Q10688983,Södra Sallerups församling
i-AVRXLvGU2mSVYUvMHYuiQ2,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-AWLNBm49upAvWc2G2jYeiD,http://www.wikidata.org/entity/Q10673023,Sofielunds församling
i-AWmb2DrpURM4UqQM5TA3tU,http://www.wikidata.org/entity/Q10521833,Hemse församling
i-AWnCXGKxBPDN7gJVRfodvt,http://www.wikidata.org/entity/Q10670094,Skeppsås församling
