pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-3d576d98c633dedb,prot-200102--92
fcfff492e00727b6,Stockholm,Helsingfors,i-d52d868e69a7480e,prot-200102--92
fcfff492e00727b6,Stockholm,Helsingfors,i-cdcbac68428516b0,prot-200102--92
fcfff492e00727b6,Stockholm,Helsingfors,i-691cb138c4b627f8,prot-200102--92
fcfff492e00727b6,Stockholm,Helsingfors,i-a5a7fb12fea8ef15,prot-200102--92
fcfff492e00727b6,Stockholm,Helsingfors,i-f938ec245864a191,prot-200102--92
fcfff492e00727b6,Stockholm,Helsingfors,i-e77794607e2cb71c,prot-200102--92
fcfff492e00727b6,Stockholm,Helsingfors,i-b77ee13a8fffd6c1,prot-200102--92
fcfff492e00727b6,Stockholm,Helsingfors,i-cad4fd66bdef9c05,prot-200102--92
fcfff492e00727b6,Stockholm,Helsingfors,i-4a2c9f7a3b52ae2c,prot-200102--92
