pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-cd0290b0579b12b2,prot-200102--32
fcfff492e00727b6,Stockholm,Helsingfors,i-4f21d10ef6881f22,prot-200102--32
fcfff492e00727b6,Stockholm,Helsingfors,i-6aea26d7875e3385,prot-200102--32
fcfff492e00727b6,Stockholm,Helsingfors,i-3fb0026b61978541,prot-200102--32
fcfff492e00727b6,Stockholm,Helsingfors,i-ab3d504f226b047d,prot-200102--32
fcfff492e00727b6,Stockholm,Helsingfors,i-6c76ff0cba374099,prot-200102--32
fcfff492e00727b6,Stockholm,Helsingfors,i-5b16a4f26ac5420c,prot-200102--32
fcfff492e00727b6,Stockholm,Helsingfors,i-db1d7504ce87b1ae,prot-200102--32
fcfff492e00727b6,Stockholm,Helsingfors,i-d17e30764f2c1d50,prot-200102--32
fcfff492e00727b6,Stockholm,Helsingfors,i-9a41e5aa63461a6a,prot-200102--32
fcfff492e00727b6,Stockholm,Helsingfors,i-cc8b64a50d8087c9,prot-200102--32
fcfff492e00727b6,Stockholm,Helsingfors,i-22f2a877bc8fc51d,prot-200102--32
fcfff492e00727b6,Stockholm,Helsingfors,i-0ef1abc4de6ce53f,prot-200102--32
fcfff492e00727b6,Stockholm,Helsingfors,i-1b46f500c55ef866,prot-200102--32
fcfff492e00727b6,Stockholm,Helsingfors,i-84131e3adabbb727,prot-200102--32
