pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-b94f937b8d5bad73,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-1cae9387a250ce63,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-afa2352165edfd7c,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-936073e0884c1ef9,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-d5b49bbe1bbbc4f0,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-ae0f934d5435c700,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-42e32f70937b71c2,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-6646e692e5ff8aac,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-4b92946d3c3a2be5,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-3d9d564f36696e72,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-59e9c293e3604f64,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-fef42b3d23222c7d,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-61704218505114de,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-c8b698a4c38924d5,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-1788cd03c30a728e,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-89dc32d03eeb7e9f,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-1734620aee71054a,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-52f5e653550cd8ec,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-02f6d526db81f25c,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-6c8890212ea79317,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-9581341d88418e21,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-5bfeea5404c1be3e,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-7df5aeeafda5795d,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-95035f75accfd8e3,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-c06c058a97953252,prot-201516--103
fcfff492e00727b6,Stockholm,Helsingfors,i-9c8100a59086707a,prot-201516--103
