pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-135bb3cea20fec92,prot-201516--48
fcfff492e00727b6,Stockholm,Helsingfors,i-eb240e2a2c5eb498,prot-201516--48
fcfff492e00727b6,Stockholm,Helsingfors,i-f1b5408f3371903e,prot-201516--48
fcfff492e00727b6,Stockholm,Helsingfors,i-77c8be2633f5f7b2,prot-201516--48
fcfff492e00727b6,Stockholm,Helsingfors,i-09f9a2f644fccf69,prot-201516--48
fcfff492e00727b6,Stockholm,Helsingfors,i-5b94666e0ed45fb3,prot-201516--48
fcfff492e00727b6,Stockholm,Helsingfors,i-b263e992cf120033,prot-201516--48
fcfff492e00727b6,Stockholm,Helsingfors,i-86c14fcdf63bf6ae,prot-201516--48
fcfff492e00727b6,Stockholm,Helsingfors,i-7f47abda57dde396,prot-201516--48
fcfff492e00727b6,Stockholm,Helsingfors,i-28e54f684ce4418b,prot-201516--48
