pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-6d68bd3c5e31fe31,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-26a03aaa851df7b7,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-42597cecd25849f6,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-5e7ca514380620f6,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-6187d4b2033bd77b,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-3c7c6598d35e034f,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-9f14461b765c2dd8,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-5119efcf6d5549a0,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-539ee4ee47229977,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-7b581940dd2c4835,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-736b700c0c0bfef9,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-7539fd5aba7036d3,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-9ffe75213b207a31,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-8593ac3d0149adf6,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-1e00966f3c2b968f,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-ec17cdfd428508b0,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-40d482b78689dab9,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-fac862940fc55ce7,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-5eb35a6b41436111,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-25b9eba4eaeb30c3,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-443eb91f66e1c1e3,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-ccbbb1f22bde5271,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-4fb18ddaf8122dbf,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-63e86868da81bcb4,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-7f2604c9ec485267,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-67fe33fac640dcb3,prot-201516--74
fcfff492e00727b6,Stockholm,Helsingfors,i-cedbf3956f131048,prot-201516--74
