pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-dca21bc89591a2d4,prot-200203--73
fcfff492e00727b6,Stockholm,Helsingfors,i-ca051d5c50ca8ac1,prot-200203--73
fcfff492e00727b6,Stockholm,Helsingfors,i-3007e1457d704306,prot-200203--73
fcfff492e00727b6,Stockholm,Helsingfors,i-4b86aaf4299da1dc,prot-200203--73
fcfff492e00727b6,Stockholm,Helsingfors,i-aac01465516a2dc4,prot-200203--73
fcfff492e00727b6,Stockholm,Helsingfors,i-a49c13de3eaed607,prot-200203--73
fcfff492e00727b6,Stockholm,Helsingfors,i-0603bed878dcfe0e,prot-200203--73
fcfff492e00727b6,Stockholm,Helsingfors,i-f1eea238dfdd15e8,prot-200203--73
fcfff492e00727b6,Stockholm,Helsingfors,i-0219dbd0fa669c18,prot-200203--73
fcfff492e00727b6,Stockholm,Helsingfors,i-9ea25bc727716b82,prot-200203--73
fcfff492e00727b6,Stockholm,Helsingfors,i-d4667576951ff7d4,prot-200203--73
