pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-3d700788909817fb,prot-200203--16
fcfff492e00727b6,Stockholm,Helsingfors,i-1614a297c0153232,prot-200203--16
fcfff492e00727b6,Stockholm,Helsingfors,i-7324b7bf47110ee6,prot-200203--16
fcfff492e00727b6,Stockholm,Helsingfors,i-170e3ee63ca5b437,prot-200203--16
fcfff492e00727b6,Stockholm,Helsingfors,i-c09df08d96858d1d,prot-200203--16
fcfff492e00727b6,Stockholm,Helsingfors,i-d1a1d5832eadf05f,prot-200203--16
7090e83bd0c0a3da,     , ,i-443a6cac28e2a3a9,prot-200203--16
7090e83bd0c0a3da,    , ,i-cfc96e1cd7647bac,prot-200203--16
7090e83bd0c0a3da,     , ,i-21888b4496b151c1,prot-200203--16
7090e83bd0c0a3da,    , ,i-a6d62d7f15597c98,prot-200203--16
7090e83bd0c0a3da,     , ,i-568efe366e19f3e3,prot-200203--16
7090e83bd0c0a3da,         , ,i-70e73e3bec1a47ec,prot-200203--16
7090e83bd0c0a3da,    , ,i-73d134ca6de97e54,prot-200203--16
7090e83bd0c0a3da,     , ,i-dbd1a49c979783fa,prot-200203--16
7090e83bd0c0a3da,         , ,i-6797cd828f90fb99,prot-200203--16
7090e83bd0c0a3da,    , ,i-d933c98212d5e526,prot-200203--16
7090e83bd0c0a3da,       , ,i-a4017c8e53801e6c,prot-200203--16
7090e83bd0c0a3da,    , ,i-903d27c453361a0e,prot-200203--16
7090e83bd0c0a3da,       , ,i-c76fb07ac09dc8bc,prot-200203--16
7090e83bd0c0a3da,    , ,i-134fd87500127598,prot-200203--16
7090e83bd0c0a3da,     , ,i-0a90f46cd0f58cda,prot-200203--16
7090e83bd0c0a3da,    , ,i-c5fa1e3fc94920a4,prot-200203--16
7090e83bd0c0a3da,     , ,i-42ffdc02426d9e57,prot-200203--16
7090e83bd0c0a3da,    , ,i-20012d4b2ad19042,prot-200203--16
7090e83bd0c0a3da,     , ,i-833d3e9c5883afd7,prot-200203--16
7090e83bd0c0a3da,       , ,i-ebd5c0f565f2f3c3,prot-200203--16
7090e83bd0c0a3da,      , ,i-742ad5b152cda9e5,prot-200203--16
7090e83bd0c0a3da,    , ,i-c530843d0d590c64,prot-200203--16
7090e83bd0c0a3da,    , ,i-ebe4f04999e563df,prot-200203--16
7090e83bd0c0a3da,     , ,i-fe9820149d2c8729,prot-200203--16
