pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-0a281f87ac88a75e,prot-201011--72
fcfff492e00727b6,Stockholm,Helsingfors,i-2160330c0aab5502,prot-201011--72
fcfff492e00727b6,Stockholm,Helsingfors,i-d5e530983685ec9f,prot-201011--72
fcfff492e00727b6,Stockholm,Helsingfors,i-8ca932d39c2d9d2c,prot-201011--72
fcfff492e00727b6,Stockholm,Helsingfors,i-6236b85249e8f922,prot-201011--72
fcfff492e00727b6,Stockholm,Helsingfors,i-a2d1eb1cbfccc87c,prot-201011--72
fcfff492e00727b6,Stockholm,Helsingfors,i-a54a2f15c340404d,prot-201011--72
fcfff492e00727b6,Stockholm,Helsingfors,i-7156e768a369f73e,prot-201011--72
fcfff492e00727b6,Stockholm,Helsingfors,i-d1cefb015d1a80de,prot-201011--72
fcfff492e00727b6,Stockholm,Helsingfors,i-709cbaba1a068ab3,prot-201011--72
fcfff492e00727b6,Stockholm,Helsingfors,i-fb8780df8c81ece6,prot-201011--72
fcfff492e00727b6,Stockholm,Helsingfors,i-279d5d325809edf9,prot-201011--72
fcfff492e00727b6,Stockholm,Helsingfors,i-e27237e69801a054,prot-201011--72
