pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-a7e66c4c90dfb28c,prot-201011--71
fcfff492e00727b6,Stockholm,Helsingfors,i-29b2d1442ac5f054,prot-201011--71
fcfff492e00727b6,Stockholm,Helsingfors,i-2e5b2b9e31065051,prot-201011--71
fcfff492e00727b6,Stockholm,Helsingfors,i-693c739c4fe8888b,prot-201011--71
fcfff492e00727b6,Stockholm,Helsingfors,i-fed83c7ef5c84866,prot-201011--71
fcfff492e00727b6,Stockholm,Helsingfors,i-095cf24acdf22ba2,prot-201011--71
fcfff492e00727b6,Stockholm,Helsingfors,i-c0cb18bcf6402428,prot-201011--71
fcfff492e00727b6,Stockholm,Helsingfors,i-474945b264307021,prot-201011--71
fcfff492e00727b6,Stockholm,Helsingfors,i-0e747331f79a17af,prot-201011--71
fcfff492e00727b6,Stockholm,Helsingfors,i-f0f314c8786c9286,prot-201011--71
fcfff492e00727b6,Stockholm,Helsingfors,i-036fad12eeac0ba5,prot-201011--71
fcfff492e00727b6,Stockholm,Helsingfors,i-14fb5e4645c28e6c,prot-201011--71
fcfff492e00727b6,Stockholm,Helsingfors,i-cf3b669844f61426,prot-201011--71
