pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-107c337d52d21e51,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-ada488780b5f5cd8,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-ca306b9f56766728,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-32bd1b6528d9a10a,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-389bdada4ed2b48e,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-9b3d1ad6f2711ba3,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-dabf3b94f16d9331,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-299b671e11f17b90,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-6b1c8957c947cf4e,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-f6d9721b4c2c1e84,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-76106ed81a3b611e,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-398d4004200dc85d,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-425ff53c0b10f0e9,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-87e7f383dd8e13f2,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-cc94425ed770a2a0,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-ea8d64915c410b96,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-1fd63725b1685b49,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-fe260ca6f8cbc53f,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-60bd809fcf1f5f91,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-e700fb1f4dab6015,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-59625243d42d345f,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-5dddafd17584791b,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-9eb3f776177752b7,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-83a61d7b95f1d755,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-23b6b93df100c0b5,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-2024790c6426ab70,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-940e43251712bb6d,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-b92acf0589df288d,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-39c33ad7492bfe1d,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-6f00d89fb755a44a,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-4e8087d923b145c3,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-19616a3aa854230a,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-e7efb622348aee77,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-5548cfcd7ae03d82,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-ab43d08275691d09,prot-201011--112
fcfff492e00727b6,Stockholm,Helsingfors,i-6852fd609b3c5188,prot-201011--112
