pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-00cdbbb6d8a7784f,prot-201112--82
fcfff492e00727b6,Stockholm,Helsingfors,i-6cd8ef34ef1214eb,prot-201112--82
fcfff492e00727b6,Stockholm,Helsingfors,i-5bd2a7ca37829b4a,prot-201112--82
fcfff492e00727b6,Stockholm,Helsingfors,i-e35ad896331caa80,prot-201112--82
fcfff492e00727b6,Stockholm,Helsingfors,i-cc7339f2d10a9c78,prot-201112--82
fcfff492e00727b6,Stockholm,Helsingfors,i-255668555bc425d5,prot-201112--82
fcfff492e00727b6,Stockholm,Helsingfors,i-8cdbc06a9e2ef387,prot-201112--82
fcfff492e00727b6,Stockholm,Helsingfors,i-feb49205fcd20ba8,prot-201112--82
fcfff492e00727b6,Stockholm,Helsingfors,i-c6864f36c911bdab,prot-201112--82
fcfff492e00727b6,Stockholm,Helsingfors,i-8252f562e80f3efc,prot-201112--82
fcfff492e00727b6,Stockholm,Helsingfors,i-bf421f69af3f7b44,prot-201112--82
fcfff492e00727b6,Stockholm,Helsingfors,i-1d9ffffeb27fabc6,prot-201112--82
fcfff492e00727b6,Stockholm,Helsingfors,i-1b158b238b20c9f4,prot-201112--82
fcfff492e00727b6,Stockholm,Helsingfors,i-efc7b807560ff46d,prot-201112--82
