pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-15f7b38d400cd4ea,prot-201920--35
fcfff492e00727b6,Stockholm,Helsingfors,i-48576fc43914091e,prot-201920--35
fcfff492e00727b6,Stockholm,Helsingfors,i-17e3bb670c19e914,prot-201920--35
fcfff492e00727b6,Stockholm,Helsingfors,i-57e67126c080734e,prot-201920--35
fcfff492e00727b6,Stockholm,Helsingfors,i-7aa360d9d3b1d9b6,prot-201920--35
fcfff492e00727b6,Stockholm,Helsingfors,i-2d74c2cadaa16a19,prot-201920--35
fcfff492e00727b6,Stockholm,Helsingfors,i-5eb8c482c49a92f9,prot-201920--35
fcfff492e00727b6,Stockholm,Helsingfors,i-5b5deb7f606a61ae,prot-201920--35
fcfff492e00727b6,Stockholm,Helsingfors,i-c0b4352ba1830866,prot-201920--35
fcfff492e00727b6,Stockholm,Helsingfors,i-e547448e0e037f8c,prot-201920--35
