pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-0d7af44500ab04c9,prot-200607--108
fcfff492e00727b6,Stockholm,Helsingfors,i-470cc65e7bffe461,prot-200607--108
fcfff492e00727b6,Stockholm,Helsingfors,i-d19dcdfd17fbf306,prot-200607--108
fcfff492e00727b6,Stockholm,Helsingfors,i-abd20a4488f15235,prot-200607--108
fcfff492e00727b6,Stockholm,Helsingfors,i-24a2150d33f7e459,prot-200607--108
fcfff492e00727b6,Stockholm,Helsingfors,i-239e58c1b1373ea9,prot-200607--108
fcfff492e00727b6,Stockholm,Helsingfors,i-358167b25b0aea71,prot-200607--108
fcfff492e00727b6,Stockholm,Helsingfors,i-474ee29fa65e5f23,prot-200607--108
fcfff492e00727b6,Stockholm,Helsingfors,i-9a97a637a813a9ed,prot-200607--108
fcfff492e00727b6,Stockholm,Helsingfors,i-3bbe6beb29b7cdf4,prot-200607--108
