pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-1542fd2f1f4fe2c8,prot-200607--74
fcfff492e00727b6,Stockholm,Helsingfors,i-4a36e20207ba2613,prot-200607--74
fcfff492e00727b6,Stockholm,Helsingfors,i-7c0187411c4d9988,prot-200607--74
fcfff492e00727b6,Stockholm,Helsingfors,i-fbda4abe9c7abae5,prot-200607--74
fcfff492e00727b6,Stockholm,Helsingfors,i-20f8c8edb32020da,prot-200607--74
fcfff492e00727b6,Stockholm,Helsingfors,i-8cd4d0c5fd81ca4d,prot-200607--74
fcfff492e00727b6,Stockholm,Helsingfors,i-d3ec9b7644129980,prot-200607--74
fcfff492e00727b6,Stockholm,Helsingfors,i-baa747134b2e746d,prot-200607--74
fcfff492e00727b6,Stockholm,Helsingfors,i-94d3348901516429,prot-200607--74
fcfff492e00727b6,Stockholm,Helsingfors,i-80f8817830227e1f,prot-200607--74
fcfff492e00727b6,Stockholm,Helsingfors,i-d0e7df924702b600,prot-200607--74
fcfff492e00727b6,Stockholm,Helsingfors,i-a0a0beb4e5dca8aa,prot-200607--74
