protocol_id,elem_id,pattern,segmentation,who,id
prot-1964-höst-ak--39,i-8a37dee83def002d,,note,,
prot-1964-höst-ak--39,i-f7c1d5189b28859e,,metadata,,
prot-1964-höst-ak--39,i-8c971f0f72e0b701,,metadata,,
prot-1964-höst-ak--39,i-07f20c83f1b4b36c,,metadata,,
prot-1964-höst-ak--39,i-ad9340c649eef9e8,,note,,
prot-1964-höst-ak--39,i-129000d506bd2cb1,,metadata,,
prot-1964-höst-ak--39,i-41d991c42630d6dc,,metadata,,
prot-1964-höst-ak--39,i-81bf82ad87416584,,metadata,,
prot-1964-höst-ak--39,i-fea7200997e062d5,,note,,
prot-1964-höst-ak--39,i-0cbe331057d84cfb,,note,,
prot-1964-höst-ak--39,i-cece13a7bf944d0b,,note,,
prot-1964-höst-ak--39,i-fab59632e1f30861,,note,,
prot-1964-höst-ak--39,i-523b33b13a86b9ac,,note,,
prot-1964-höst-ak--39,i-8d219a3e93050e34,,metadata,,
prot-1964-höst-ak--39,i-9bdd00b4a49394aa,,metadata,,
prot-1964-höst-ak--39,i-5a7c0f500f41697c,,metadata,,
prot-1964-höst-ak--39,i-e949f87c26f338f7,,metadata,,
prot-1964-höst-ak--39,i-32765d368fa57706,,metadata,,
prot-1964-höst-ak--39,i-c646de88e0b00573,,metadata,,
prot-1964-höst-ak--39,i-aabf6e04b7485ce4,,metadata,,
prot-1964-höst-ak--39,i-353bc683d15ce367,,metadata,,
prot-1964-höst-ak--39,i-a326b49b406e9892,,metadata,,
prot-1964-höst-ak--39,i-9829bb0a73d11d70,,metadata,,
prot-1964-höst-ak--39,i-b6ba73b103681f4b,,metadata,,
prot-1964-höst-ak--39,i-b9d650938417a408,,metadata,,
prot-1964-höst-ak--39,i-b647690111b90d1e,,metadata,,
prot-1964-höst-ak--39,i-e4cd6c43832acbe8,,metadata,,
prot-1964-höst-ak--39,i-95c33a40e6b1cdef,,metadata,,
prot-1964-höst-ak--39,i-eb3c6e5fa1f50d0b,,metadata,,
prot-1964-höst-ak--39,i-bebffabe3052d553,,note,,
prot-1964-höst-ak--39,i-6ec8ff328366a1a3,,metadata,,
prot-1964-höst-ak--39,i-d033d41bf9814491,,metadata,,
prot-1964-höst-ak--39,i-ffb5062c40630c86,,metadata,,
prot-1964-höst-ak--39,i-9c37fab9be06986c,,metadata,,
prot-1964-höst-ak--39,i-af02fd9ce960fa0f,,metadata,,
prot-1964-höst-ak--39,i-62d206d951d28be3,,metadata,,
prot-1964-höst-ak--39,i-6687106ff6cfb82a,,note,,
prot-1964-höst-ak--39,i-f3b6698fcf5a5189,,metadata,,
prot-1964-höst-ak--39,i-5dc87d37959ceafa,,metadata,,
