pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-02b11a346a04f157,prot-198586--101
fcfff492e00727b6,Stockholm,Helsingfors,i-c2be798fa313131a,prot-198586--101
fcfff492e00727b6,Stockholm,Helsingfors,i-97b9169c7836b359,prot-198586--101
fcfff492e00727b6,Stockholm,Helsingfors,i-2e5bb5626f0d9ecc,prot-198586--101
fcfff492e00727b6,Stockholm,Helsingfors,i-c025e6df7b40f638,prot-198586--101
fcfff492e00727b6,Stockholm,Helsingfors,i-fcf780512a3d7765,prot-198586--101
fcfff492e00727b6,Stockholm,Helsingfors,i-079b78858a9e6c43,prot-198586--101
fcfff492e00727b6,Stockholm,Helsingfors,i-0c682cd65b858389,prot-198586--101
fcfff492e00727b6,Stockholm,Helsingfors,i-acea117e1d4a716f,prot-198586--101
fcfff492e00727b6,Stockholm,Helsingfors,i-42b968fcb9fc6a96,prot-198586--101
fcfff492e00727b6,Stockholm,Helsingfors,i-6bc6eb6c43d5f6b5,prot-198586--101
fcfff492e00727b6,Stockholm,Helsingfors,i-8c61e443a9b2001d,prot-198586--101
