pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-5f92d8c609e46438,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-d75ec0616029846d,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-69c6ba627e11a7ee,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-ffaead85aa935bd0,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-f46c524e85a44825,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-4b0941879917fbed,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-1a3a13d780cee0d3,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-9454ecb2aa1b7efb,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-e73342c194029d2b,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-e5c39938abfd61ac,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-577971f77cad6d58,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-01b75cda398d2cd3,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-61b39ce1af25e930,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-4e3c8a5a8a97208e,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-2d58e6baa102e639,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-2e5a2510bff98c18,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-5ef0e7349bfd970d,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-8574f494cd53d288,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-664307ae07418e80,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-8d45895d8ef92f6e,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-080ed6bb6333a972,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-3593a8b469a59cf9,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-8a2cbbf602b44512,prot-198586--7
fcfff492e00727b6,Stockholm,Helsingfors,i-f61a9cd0bba094d7,prot-198586--7
