pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-2fa9a0e1f04eb1ab,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-0a443bbd0eef3746,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-68eb532d22bad6e8,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-d1904010b2be0769,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-2f97e47b1c392d1f,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-798337600a9f5f04,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-bb8d462f4ec2159f,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-ee50b571478d0263,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-27088e278fd64b6b,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-e150ee6d6bb87a8c,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-56684ee64e6701f5,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-660d90af7e8a73b9,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-ce8e377ce86028d4,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-b319e23b40b5dfa4,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-ad9779b9703f38e1,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-b26f4e7faba4c6b3,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-060224efd3a470e5,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-e722fbf5b2f887dc,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-4c33130b817b01bc,prot-198586--103
fcfff492e00727b6,Stockholm,Helsingfors,i-efb71e184e4ba1df,prot-198586--103
