pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-40288ebf388f8ffa,prot-198586--116
fcfff492e00727b6,Stockholm,Helsingfors,i-8757211db554325f,prot-198586--116
fcfff492e00727b6,Stockholm,Helsingfors,i-1bb805943102111a,prot-198586--116
fcfff492e00727b6,Stockholm,Helsingfors,i-3de3943768eec11c,prot-198586--116
fcfff492e00727b6,Stockholm,Helsingfors,i-af062199e657ab80,prot-198586--116
fcfff492e00727b6,Stockholm,Helsingfors,i-4262a2c9ee8a8afb,prot-198586--116
fcfff492e00727b6,Stockholm,Helsingfors,i-fd20bd85678fe221,prot-198586--116
fcfff492e00727b6,Stockholm,Helsingfors,i-77e36cbf03c50f58,prot-198586--116
fcfff492e00727b6,Stockholm,Helsingfors,i-e6a6041e43afe8ad,prot-198586--116
fcfff492e00727b6,Stockholm,Helsingfors,i-9b9499fb99a9e6c2,prot-198586--116
