pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-71f5263e2b9b9ca4,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-d5cd07fff091ae10,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-b3df903aa1b374af,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-77fdaed03f623202,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-8fc5e55600b65a8c,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-5c9265facb2061de,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-cbf5391de05bb1e4,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-0d03468bead875ad,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-9307aba220638623,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-0ca14c9987805b05,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-3443fc0ecf170b2f,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-e59bfbd97f43bcce,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-0fd074aeb5fb94cd,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-0bccb0d09e46b132,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-49c59e261827c5aa,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-0ce9204b9f958ac7,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-88499359bf6b9ea1,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-32acdd39ce66880e,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-ef7f42e38e5d0f3f,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-74e0aa15c55ade1c,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-604bde1db6a8118a,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-7373dd14c8e0231a,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-e69118c39bc11243,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-c8aecdbfb5d0d63e,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-11f80027a68bfb24,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-75320f377598bd0e,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-25e7fa6442606b10,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-71e0ee8f6f8855cf,prot-198586--132
fcfff492e00727b6,Stockholm,Helsingfors,i-fac8b8cf9cc5891d,prot-198586--132
