pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-2673bf8dec780787,prot-200910--23
fcfff492e00727b6,Stockholm,Helsingfors,i-60ad07e91aab3b81,prot-200910--23
fcfff492e00727b6,Stockholm,Helsingfors,i-b148a078ae37a72c,prot-200910--23
fcfff492e00727b6,Stockholm,Helsingfors,i-f268b1fb46d7b7db,prot-200910--23
fcfff492e00727b6,Stockholm,Helsingfors,i-7752446a8b9dde74,prot-200910--23
fcfff492e00727b6,Stockholm,Helsingfors,i-5384963533b209d5,prot-200910--23
fcfff492e00727b6,Stockholm,Helsingfors,i-62b2b19a63c35c71,prot-200910--23
fcfff492e00727b6,Stockholm,Helsingfors,i-4b3936dca1e97ba3,prot-200910--23
fcfff492e00727b6,Stockholm,Helsingfors,i-498df42a47425908,prot-200910--23
fcfff492e00727b6,Stockholm,Helsingfors,i-20dbbb4ef317ebf3,prot-200910--23
fcfff492e00727b6,Stockholm,Helsingfors,i-1628ac11b5403a09,prot-200910--23
