pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-dd3b2ab0255f6dc6,prot-200910--108
fcfff492e00727b6,Stockholm,Helsingfors,i-fadedff2c08e00d6,prot-200910--108
fcfff492e00727b6,Stockholm,Helsingfors,i-2b5e65d6408aa7a8,prot-200910--108
fcfff492e00727b6,Stockholm,Helsingfors,i-b7a0675cfcd3366f,prot-200910--108
fcfff492e00727b6,Stockholm,Helsingfors,i-e4871db8bf6be59e,prot-200910--108
fcfff492e00727b6,Stockholm,Helsingfors,i-5b4dd6289b4bf3a7,prot-200910--108
fcfff492e00727b6,Stockholm,Helsingfors,i-b1c6305d44c269ad,prot-200910--108
fcfff492e00727b6,Stockholm,Helsingfors,i-4dc9cdbc332642a4,prot-200910--108
fcfff492e00727b6,Stockholm,Helsingfors,i-a61548ad5c16e449,prot-200910--108
fcfff492e00727b6,Stockholm,Helsingfors,i-6d3853cd96fd9a03,prot-200910--108
fcfff492e00727b6,Stockholm,Helsingfors,i-63aaf0b578959256,prot-200910--108
fcfff492e00727b6,Stockholm,Helsingfors,i-f1b5d85530721375,prot-200910--108
