pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-3beb6f9fd51e8a91,prot-200809--89
fcfff492e00727b6,Stockholm,Helsingfors,i-8d4124d3b3780d74,prot-200809--89
fcfff492e00727b6,Stockholm,Helsingfors,i-6f6ea30c29e1a4e5,prot-200809--89
fcfff492e00727b6,Stockholm,Helsingfors,i-8e59ef1e58bb12a6,prot-200809--89
fcfff492e00727b6,Stockholm,Helsingfors,i-988950e6b631677c,prot-200809--89
fcfff492e00727b6,Stockholm,Helsingfors,i-a77b2dd0a048cce4,prot-200809--89
fcfff492e00727b6,Stockholm,Helsingfors,i-1404de0b04f0500a,prot-200809--89
fcfff492e00727b6,Stockholm,Helsingfors,i-3af0a589c71961c0,prot-200809--89
fcfff492e00727b6,Stockholm,Helsingfors,i-f0223c5700aeba10,prot-200809--89
fcfff492e00727b6,Stockholm,Helsingfors,i-9d975ca86fdf5d7f,prot-200809--89
fcfff492e00727b6,Stockholm,Helsingfors,i-c90c63907bf85996,prot-200809--89
fcfff492e00727b6,Stockholm,Helsingfors,i-3dc3a742ad650b5e,prot-200809--89
