pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-202e9eeb710f8b44,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-89b9daca96bc571f,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-821253e24a8e9aaa,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-f45e9c26ef3a1341,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-21238e827869f159,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-5a334d48bfd02c4d,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-632f7f39ff84a5fd,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-d5882eaddf67e0d2,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-811fb1d8ed9e66a8,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-b884cc02ea2fdb57,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-665a1a381c6bace2,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-5e6ecaeb8ca76e8c,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-3798f6c4689eea6b,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-1f60736f876a151e,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-89e525e6d9c8e9bd,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-b3535b4d4c0114de,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-742c3ae222a46c1b,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-52ba11605ac3ee4b,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-507060f31810d1cd,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-47ccf794d436faf9,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-e5ac2efd0c457c1b,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-95d616babb7f1e1c,prot-200809--67
fcfff492e00727b6,Stockholm,Helsingfors,i-dbdb390666c5912b,prot-200809--67
