pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-2e8802c319d7057d,prot-202021--4
fcfff492e00727b6,Stockholm,Helsingfors,i-8847619aab108032,prot-202021--4
fcfff492e00727b6,Stockholm,Helsingfors,i-c505db45c4013d1f,prot-202021--4
fcfff492e00727b6,Stockholm,Helsingfors,i-27efc9df22aef3b9,prot-202021--4
fcfff492e00727b6,Stockholm,Helsingfors,i-f53615001b636f21,prot-202021--4
fcfff492e00727b6,Stockholm,Helsingfors,i-52050d381af31a58,prot-202021--4
fcfff492e00727b6,Stockholm,Helsingfors,i-b51c098d3af2bc6a,prot-202021--4
fcfff492e00727b6,Stockholm,Helsingfors,i-9644b9cca55c220f,prot-202021--4
fcfff492e00727b6,Stockholm,Helsingfors,i-d71901360ea0a1c5,prot-202021--4
fcfff492e00727b6,Stockholm,Helsingfors,i-fb7a9775c70b8515,prot-202021--4
fcfff492e00727b6,Stockholm,Helsingfors,i-81d69cf60432b37a,prot-202021--4
fcfff492e00727b6,Stockholm,Helsingfors,i-c2db1aaf2e59fa0a,prot-202021--4
fcfff492e00727b6,Stockholm,Helsingfors,i-78f9ea016d4b3cbb,prot-202021--4
fcfff492e00727b6,Stockholm,Helsingfors,i-81dc18a4ccfae7e8,prot-202021--4
