protocol_id,elem_id,pattern,segmentation,who,id
prot-1951-extrahöst-fk--29,i-8e1e98b7ad271830,,note,,
prot-1951-extrahöst-fk--29,i-78ffdf7ab4731a63,,metadata,,
prot-1951-extrahöst-fk--29,i-1226528954f0ee72,,metadata,,
prot-1951-extrahöst-fk--29,i-0c2d83a71d33c777,,metadata,,
prot-1951-extrahöst-fk--29,i-43718706f07086cf,,metadata,,
prot-1951-extrahöst-fk--29,i-3adc3b06729ee45e,,note,,
prot-1951-extrahöst-fk--29,i-b91fb8ffd6ae99a7,,note,,
prot-1951-extrahöst-fk--29,i-7cdd07c408459b60,,note,,
prot-1951-extrahöst-fk--29,i-1ad836180ab428da,,metadata,,
prot-1951-extrahöst-fk--29,i-06b493dcb2359f5a,,metadata,,
prot-1951-extrahöst-fk--29,i-5e6b0d6b19fa79da,,metadata,,
prot-1951-extrahöst-fk--29,i-903645df6d3c0543,,metadata,,
prot-1951-extrahöst-fk--29,i-05a2da780d1d9949,,metadata,,
prot-1951-extrahöst-fk--29,i-843880b90c37ed91,,note,,
prot-1951-extrahöst-fk--29,i-3774c71341dc2d43,560e61985149f31c,speech_start,,
prot-1951-extrahöst-fk--29,i-f2923c8c24f48cc3,,note,,
prot-1951-extrahöst-fk--29,i-10c5ac6b8ec0d8dc,,note,,
prot-1951-extrahöst-fk--29,i-b71fbb581423b932,,note,,
prot-1951-extrahöst-fk--29,i-a33953a1de18eb97,,note,,
prot-1951-extrahöst-fk--29,i-0daf633862237ec4,,note,,
prot-1951-extrahöst-fk--29,i-1686533411d495ba,,note,,
prot-1951-extrahöst-fk--29,i-e3a1143cc1223185,,note,,
prot-1951-extrahöst-fk--29,i-c445e27d8bac6363,8f6bb79aaba3167f,speech_start,,
prot-1951-extrahöst-fk--29,i-66ba9b62dc0e4fe5,,note,,
prot-1951-extrahöst-fk--29,i-236184e2deb80592,,note,,
prot-1951-extrahöst-fk--29,i-44b325fc7e23711c,,note,,
prot-1951-extrahöst-fk--29,i-14e3ff696a34e2df,,note,,
prot-1951-extrahöst-fk--29,i-f128f01a2cb1a59d,,note,,
prot-1951-extrahöst-fk--29,i-b7f7d5cfb008a0fa,,note,,
prot-1951-extrahöst-fk--29,i-692c10d1216d6865,,metadata,,
prot-1951-extrahöst-fk--29,i-7e01448fac2e949d,8f6bb79aaba3167f,speech_start,,
prot-1951-extrahöst-fk--29,i-ba2fd18638c558ef,,metadata,,
prot-1951-extrahöst-fk--29,i-3462b3362b12396c,,note,,
prot-1951-extrahöst-fk--29,i-f996e3ae4871ea21,,note,,
prot-1951-extrahöst-fk--29,i-7ca28abd888deec4,,metadata,,
prot-1951-extrahöst-fk--29,i-f40f2472408ec2f3,,metadata,,
