pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-919c863f9b36cf19,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-12f601b23ee46bc9,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-613c42b04fef21d0,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-b30820551d078736,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-7ec2f20c95dd9038,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-c6facf6bb04f4216,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-45f761c71375fe4f,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-d3d1283bfb999051,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-d11d9538dc023a90,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-6227d064dcb52a2a,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-8fdbec66fe8c6841,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-57f3e577d2da5cfb,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-07daf192545e3630,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-eb2642c78eac5d7a,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-8072cff434082079,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-efb2c660e2e91c49,prot-201213--98
fcfff492e00727b6,Stockholm,Helsingfors,i-28c7bb38c2daa9ea,prot-201213--98
