pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-d74e0bc49962b0a8,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-c2f7084b44cbbf29,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-10d37a15e31da49e,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-b419143c902ed911,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-c5cc466aa46f65bf,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-edd597cc4824b038,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-9082fcae4adcc2e8,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-94cfc9a42bfee298,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-eeff22c8546efcb9,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-5adc8d9a89459f41,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-6b54854e02b90c85,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-ef9e8882b83d5a22,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-a158a3af2adf2a30,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-734d4e96750f6df4,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-1bbb063daabd341b,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-3e2e606a6984f2ec,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-fc87d58aee613e12,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-aaa34ea56ea235a3,prot-201213--42
fcfff492e00727b6,Stockholm,Helsingfors,i-6c8dbec569c53bc3,prot-201213--42
