pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-626cc48690fed33e,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-05ce8d58e93d4b71,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-6e20057562a367a8,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-b1e599dac6f37a6e,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-f68c481640fd084f,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-2e7184e4e3722e1c,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-efb4ff1f3e0ea078,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-8bdd3c86c8de2cda,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-51b8882df50a936a,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-b1e45ee0f41cb0cb,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-d7bb6489ef2d77c1,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-fa867494c4228f61,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-d0343dca4b887006,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-fd88bc229cacb6e1,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-57dbc840492fc3eb,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-bed270c62bb8e559,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-3b66acee52415326,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-e1428e403df6ba08,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-cc1e63fa0e200080,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-ebc78806207ce97a,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-f4ee7c3e2df694c8,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-ae427706d16d40e5,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-f85f15bce6198438,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-70963319f9dd01bc,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-dc55434238751c11,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-e6b5ee9f544bc7eb,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-eb1898d2d49dd3c6,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-201d9066df707986,prot-201213--110
fcfff492e00727b6,Stockholm,Helsingfors,i-04d8f85e1a7a1998,prot-201213--110
