protocol_id,elem_id,pattern,segmentation,who,id
prot-1958-b-ak--2,i-13ab2cbee3e1f311,,metadata,,
prot-1958-b-ak--2,i-f309e02c0046773a,,note,,
prot-1958-b-ak--2,i-70ce9d2e49f56621,,metadata,,
prot-1958-b-ak--2,i-91772240010e69cc,,metadata,,
prot-1958-b-ak--2,i-5fef592c66599476,,metadata,,
prot-1958-b-ak--2,i-0d3d326d02eea61d,,note,,
prot-1958-b-ak--2,i-8fce2e90ce8f80a9,,metadata,,
prot-1958-b-ak--2,i-51791ea7fa041864,,metadata,,
prot-1958-b-ak--2,i-c864d21d474b6fec,,metadata,,
prot-1958-b-ak--2,i-93194aa1b0950cd5,,metadata,,
prot-1958-b-ak--2,i-f94a0ebe7b365109,,metadata,,
prot-1958-b-ak--2,i-cb03f071aea82d47,,note,,
prot-1958-b-ak--2,i-0838ab3928582bfe,,metadata,,
prot-1958-b-ak--2,i-800bc17d8902a711,,note,,
prot-1958-b-ak--2,i-9bde13d2cb5c79f4,,note,,
prot-1958-b-ak--2,i-f397af1ab0856480,,note,,
prot-1958-b-ak--2,i-9354b1dc04d503be,,note,,
prot-1958-b-ak--2,i-8909808c51ee4012,,note,,
prot-1958-b-ak--2,i-b4fa032e9954370d,,note,,
prot-1958-b-ak--2,i-7af93e827faba474,,note,,
prot-1958-b-ak--2,i-1cb7a82c38f05cf3,,note,,
prot-1958-b-ak--2,i-039a9e3663c4d3ef,,note,,
prot-1958-b-ak--2,i-e064abe160dd839d,,note,,
prot-1958-b-ak--2,i-3f7c89fed6a45da1,,note,,
prot-1958-b-ak--2,i-795e14bf09ba8c6d,,note,,
prot-1958-b-ak--2,i-0c3f9dd58bd55bae,,metadata,,
prot-1958-b-ak--2,i-1db943b3e4664628,,note,,
prot-1958-b-ak--2,i-361979ed1f95f87f,,note,,
prot-1958-b-ak--2,i-c922e76f032fe87f,,note,,
prot-1958-b-ak--2,i-fb61120de2f21840,,note,,
prot-1958-b-ak--2,i-0f3d0d0d34958563,,note,,
prot-1958-b-ak--2,i-8ca28cd20d1260a3,,note,,
prot-1958-b-ak--2,i-cdc79347a44f482b,,metadata,,
prot-1958-b-ak--2,i-001b2c2f5a265ffc,,note,,
prot-1958-b-ak--2,i-1356e75ed4786a68,,note,,
prot-1958-b-ak--2,i-b07b5d94263a31ca,,note,,
prot-1958-b-ak--2,i-0c2113596df3c4b7,,note,,
prot-1958-b-ak--2,i-df921b9337b0a792,,note,,
prot-1958-b-ak--2,i-ab4ccf176c431a96,,note,,
prot-1958-b-ak--2,i-77bf0a9a85229853,,metadata,,
prot-1958-b-ak--2,i-da89f605df178d10,,metadata,,
prot-1958-b-ak--2,i-6d6de68575da342d,,note,,
