pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-2e681a315ad597a2,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-7d36617bc28d3cce,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-db4f29136814fb4e,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-782c2fe90144f7e2,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-714497e92757b8fc,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-4f3edb01cbbad0f9,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-155ac69705cb32b8,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-3b9649f94645e96e,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-5f2efd47ca8316ab,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-ac15d02a2c23674a,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-a7a083b0520eff63,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-f00d060eadeb3fda,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-0abc576e7b592793,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-a8c7a8a37f5f6c20,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-ef7215a91663bc2f,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-06a7396d222696fe,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-9ad1b75f435dfe50,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-5a19f16039b970e2,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-ace533a668773d80,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-7f1be5a58c07ff3e,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-8f9fa2b4c51b894a,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-ad26f16cf9572b57,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-69c133a5ff8b5d85,prot-201415--70
fcfff492e00727b6,Stockholm,Helsingfors,i-3e6911fbaf6bb91e,prot-201415--70
