pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-0af8321ca9ab6244,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-07fe3728b21d3627,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-d080645a993a41e1,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-7f0b23816a62032f,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-feaac9e31891e7e6,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-f1066869b312d383,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-f4fcedebab469511,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-bdfc36a3bda81b09,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-ba413809d14c8f18,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-e648f0b60503a52f,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-694f3fff9fca8cd5,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-c560090f0dd86b15,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-81f03a96150146a1,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-23b7728d1cf1d07a,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-929ddb25116adf91,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-4ba329539084f87a,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-c02007458013c842,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-4993d02c1bf98e5b,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-113b156ad9143211,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-c4d02d5bd881f35b,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-5eaa010461cf1bd6,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-6e8529903f090b6f,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-6bebe77a3a8ab871,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-f713c58c71332d0b,prot-201415--85
fcfff492e00727b6,Stockholm,Helsingfors,i-50aabec9e0bc0dc9,prot-201415--85
