pattern,txt,replacement,elem_id,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,i-b9d23aabb510a97e,prot-201415--42
fcfff492e00727b6,Stockholm,Helsingfors,i-af4924815126db7c,prot-201415--42
fcfff492e00727b6,Stockholm,Helsingfors,i-bbe59efe858b6d5d,prot-201415--42
fcfff492e00727b6,Stockholm,Helsingfors,i-a2448093d70b42e9,prot-201415--42
fcfff492e00727b6,Stockholm,Helsingfors,i-97e874e9b1bb8ea0,prot-201415--42
fcfff492e00727b6,Stockholm,Helsingfors,i-f13c1390f239502b,prot-201415--42
fcfff492e00727b6,Stockholm,Helsingfors,i-e50c7c474ce5a400,prot-201415--42
fcfff492e00727b6,Stockholm,Helsingfors,i-a8f1eadb85a3f38d,prot-201415--42
fcfff492e00727b6,Stockholm,Helsingfors,i-98ad5427f6126e46,prot-201415--42
fcfff492e00727b6,Stockholm,Helsingfors,i-aa3e872ce4577636,prot-201415--42
fcfff492e00727b6,Stockholm,Helsingfors,i-b2131e627b44ff1b,prot-201415--42
fcfff492e00727b6,Stockholm,Helsingfors,i-9861b166b146cec9,prot-201415--42
