protocol_id,elem_id,pattern,segmentation,who,id
prot-198990--138,i-13f80f55494d834a,,metadata,,
prot-198990--138,i-1cba3b71a7dbfa81,,note,,
prot-198990--138,i-2a06f442b5b52b83,,note,,
prot-198990--138,i-3fc2c5d81c726149,,note,,
prot-198990--138,i-e5d1f30c9769bdc8,,note,,
prot-198990--138,i-bd4aed189fe7705b,,note,,
prot-198990--138,i-d4cf59faf926029b,,metadata,,
prot-198990--138,i-0c2b1beb28906ad9,,note,,
prot-198990--138,i-b19dd77639d77de5,,note,,
prot-198990--138,i-2d1563ff0f20b569,,note,,
prot-198990--138,i-0c66ee6fe36f50e5,f0d538d10bda4e34,speech_start,anders_hogmark_5abefc,
prot-198990--138,i-24489a089bc357f1,,metadata,,
prot-198990--138,i-5967166dd8f918f5,,metadata,,
prot-198990--138,i-e9169bb5c31665c4,,metadata,,
prot-198990--138,i-eedbd178184ff655,,metadata,,
prot-198990--138,i-7ead06739d33d332,,metadata,,
prot-198990--138,i-608c89705169958c,,metadata,,
prot-198990--138,i-9b0e9bf226216cbc,,metadata,,
prot-198990--138,i-3d9bddeeca33ac3d,,metadata,,
prot-198990--138,i-fb7d88754e44f8d4,,metadata,,
prot-198990--138,i-faed0ca75e3b90a5,,metadata,,
prot-198990--138,i-d2c589cd6371649d,,metadata,,
prot-198990--138,i-8a89518553406f8f,,metadata,,
prot-198990--138,i-2bb17ff8f7fd7246,,metadata,,
prot-198990--138,i-becc4943205b3a28,,metadata,,
prot-198990--138,i-5f2f7c340b29472b,,metadata,,
prot-198990--138,i-0b4784c2114ebee7,,metadata,,
prot-198990--138,i-1bcd093e05630bdb,,metadata,,
prot-198990--138,i-84ab1e046978cc1b,f0d538d10bda4e34,speech_start,charlotte_branting_e9cec8,
prot-198990--138,i-3c829437131769fb,,metadata,,
prot-198990--138,i-b8d320c05559d1d5,,metadata,,
prot-198990--138,i-d3b5b56dc9e7c074,,metadata,,
prot-198990--138,i-42000be3509f8260,,metadata,,
